#.t	.River_1.DO	.River_1.NH4	.River_2.DO	.River_2.NH4	.River_3.DO	.River_3.NH4	.River_4.DO	.River_4.NH4	.River_5.DO	.River_5.NH4
#d	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3
203.98	8.6113719	0.04913071	7.9387965	0.048289985	7.9708898	0.047487481	8.2644235	0.046735183	8.5656504	0.046077389
203.99	8.6135609	0.049130682	7.9507733	0.048289542	7.984002	0.047485396	8.2753648	0.046730335	8.5739738	0.046066526
204	8.6155105	0.049130648	7.9623511	0.048289096	7.9967909	0.047483412	8.2860656	0.046725671	8.5821172	0.04605607
204.01	8.6179698	0.049129972	7.973863	0.048288627	8.0095567	0.047481568	8.2967873	0.046721241	8.5903157	0.04604608
204.02	8.6206563	0.049129438	7.9856414	0.048288128	8.0226069	0.047479881	8.3077971	0.046717077	8.5988064	0.046036577
204.03	8.6234795	0.049129115	7.997658	0.048287632	8.0359132	0.047478333	8.3190699	0.046713169	8.6075655	0.046027544
204.04	8.6264041	0.049128968	8.0098714	0.04828718	8.0494345	0.047476901	8.3305694	0.046709499	8.6165576	0.046018955
204.05	8.6296558	0.049128937	8.0225109	0.048286801	8.0633748	0.047475625	8.3424741	0.046706091	8.6259447	0.046010827
204.06	8.6335074	0.049129014	8.0359363	0.048286566	8.0780728	0.047474537	8.3550865	0.046702984	8.6359968	0.046003196
204.07	8.6378305	0.049129328	8.0501166	0.048286482	8.0935185	0.047473649	8.3684045	0.046700188	8.6467153	0.045996081
204.08	8.6424649	0.049129817	8.0648335	0.048286554	8.109508	0.047472921	8.3822422	0.046697634	8.6579273	0.04598937
204.09	8.6477038	0.049129997	8.079984	0.048286762	8.1259756	0.047472375	8.3965571	0.046695365	8.6696027	0.045983143
204.1	8.6528995	0.049130116	8.0949584	0.048286948	8.1423641	0.047471924	8.4108518	0.046693281	8.6812891	0.045977279
204.11	8.6578537	0.049130406	8.1097163	0.048287148	8.1586193	0.047471555	8.4250808	0.04669138	8.6929472	0.045971781
204.12	8.6626332	0.049130816	8.1243039	0.048287384	8.1747587	0.047471248	8.4392502	0.046689623	8.7045774	0.045966578
204.13	8.6672299	0.049131352	8.1387158	0.048287672	8.1907707	0.047471013	8.4533505	0.04668802	8.7161736	0.045961689
204.14	8.6716647	0.049132	8.1529649	0.048288031	8.2066543	0.047470851	8.4673779	0.046686563	8.7277319	0.0459571
204.15	8.6759645	0.049132736	8.1670612	0.048288475	8.222408	0.047470761	8.4813289	0.046685243	8.7392489	0.045952799
204.16	8.6801392	0.049133556	8.1810157	0.048288996	8.2380389	0.047470745	8.4952042	0.046684057	8.7507238	0.045948767
204.17	8.6843022	0.049134335	8.1948426	0.048289612	8.2535428	0.047470805	8.5089994	0.046682991	8.7621527	0.045944989
204.18	8.6886416	0.049134841	8.2085336	0.04829028	8.268916	0.047470955	8.5227075	0.046682059	8.7735306	0.045941478
204.19	8.6928759	0.049135448	8.222094	0.048290977	8.2841579	0.047471189	8.536325	0.046681259	8.7848541	0.045938227
204.2	8.6970109	0.049136151	8.2355408	0.048291716	8.2992827	0.047471494	8.5498605	0.046680574	8.7961279	0.045935202
204.21	8.7009639	0.049137045	8.248885	0.04829251	8.3142936	0.047471869	8.5633091	0.04667999	8.807344	0.04593237
204.22	8.7038979	0.049138637	8.2616371	0.048293415	8.3287361	0.047472276	8.5762686	0.046679476	8.8181402	0.045929726
204.23	8.7063556	0.049140093	8.2736466	0.048294435	8.3424585	0.047472698	8.5885952	0.046678993	8.8283808	0.045927208
204.24	8.7084476	0.049141434	8.2850433	0.048295532	8.3555651	0.047473152	8.6003756	0.04667854	8.8381421	0.045924802
204.25	8.7102389	0.049142702	8.2959303	0.048296702	8.3681383	0.047473655	8.6116784	0.046678132	8.8474869	0.045922516
204.26	8.7119445	0.049143961	8.3066172	0.048297965	8.3804562	0.047474247	8.6227482	0.046677802	8.8566381	0.045920375
204.27	8.7138192	0.049145208	8.3174052	0.048299346	8.3927988	0.047474969	8.6338328	0.046677591	8.8658219	0.045918411
204.28	8.7159215	0.049146429	8.3283619	0.048300841	8.4052374	0.047475833	8.644995	0.046677512	8.8750948	0.04591663
204.29	8.718114	0.049147674	8.3393883	0.048302424	8.4176921	0.04747683	8.6561616	0.046677561	8.8843889	0.045915021
204.3	8.7201898	0.04914899	8.3503062	0.048304067	8.4300095	0.047477927	8.6671952	0.046677709	8.8935754	0.045913546
204.31	8.7219002	0.049150261	8.360701	0.04830575	8.4417995	0.047479101	8.6777411	0.046677936	8.9023301	0.04591219
204.32	8.723307	0.049151403	8.3705394	0.048307427	8.4530224	0.047480331	8.6877595	0.046678231	8.9106147	0.045910936
204.33	8.7245297	0.049152463	8.3800249	0.048309097	8.4638789	0.047481599	8.6974352	0.046678574	8.9185932	0.045909755
204.34	8.7252477	0.049153573	8.388876	0.04831073	8.4740781	0.047482911	8.706496	0.046678974	8.9260183	0.045908658
204.35	8.7252217	0.049154611	8.3967133	0.048312303	8.483274	0.047484189	8.7146264	0.046679365	8.9325953	0.045907583
204.36	8.7246582	0.049155447	8.4036118	0.048313767	8.4915135	0.047485422	8.7218622	0.046679743	8.9383546	0.045906523
204.37	8.7237347	0.049156139	8.4098547	0.048315163	8.4990691	0.047486629	8.7284552	0.046680111	8.9435251	0.045905473
204.38	8.7224284	0.0491565	8.4151929	0.04831641	8.5056767	0.047487771	8.7341511	0.04668045	8.9478709	0.045904423
204.39	8.7205302	0.049156511	8.4193647	0.048317416	8.5110832	0.047488788	8.7387155	0.046680711	8.9511722	0.045903323
204.4	8.717878	0.049156343	8.4223355	0.048318159	8.5152378	0.047489647	8.7420945	0.046680865	8.9533751	0.045902151
204.41	8.7146817	0.049156027	8.4243867	0.048318671	8.5184102	0.047490356	8.7445327	0.046680927	8.9547032	0.045900917
204.42	8.7113689	0.049155197	8.425639	0.048318943	8.5207004	0.0474909	8.7461152	0.046680893	8.9552321	0.045899621
204.43	8.7080914	0.049153629	8.4260366	0.048318812	8.5220244	0.047491243	8.7467534	0.046680737	8.9548749	0.045898249
204.44	8.7043467	0.049152069	8.4257253	0.048318284	8.5225223	0.047491349	8.7465692	0.046680451	8.9537402	0.0458968
204.45	8.700267	0.049150508	8.4248873	0.048317462	8.5223979	0.047491241	8.7457574	0.046680047	8.952008	0.045895284
204.46	8.6960837	0.049148712	8.4235753	0.048316373	8.5217058	0.04749091	8.7443669	0.046679516	8.949721	0.045893698
204.47	8.6927567	0.049145517	8.4217716	0.048314809	8.5203922	0.047490283	8.7423344	0.046678816	8.9468133	0.045892021
204.48	8.6890474	0.04914253	8.4195842	0.048312757	8.5185795	0.047489356	8.7397778	0.046677948	8.9433938	0.045890254
204.49	8.6850077	0.049139715	8.4170512	0.048310312	8.5163231	0.047488096	8.7367482	0.04667689	8.9395066	0.045888389
204.5	8.6807417	0.04913699	8.4142418	0.048307579	8.5137148	0.047486532	8.7333402	0.04667565	8.9352413	0.045886429
204.51	8.6769513	0.049133121	8.4108461	0.048304408	8.5104505	0.047484562	8.7292702	0.046674135	8.9303283	0.045884305
204.52	8.6724398	0.049129342	8.4066128	0.048300693	8.5062974	0.047482124	8.7243296	0.046672285	8.9245727	0.045881962
204.53	8.6673018	0.049125717	8.4017093	0.048296579	8.5014295	0.04747925	8.7186855	0.046670111	8.9181327	0.045879407
204.54	8.6615903	0.049122228	8.3961706	0.048292117	8.4958786	0.047475915	8.7123672	0.046667583	8.9110335	0.045876617
204.55	8.6563648	0.049117544	8.3900614	0.048287257	8.4896953	0.047472111	8.7054228	0.046664671	8.9033194	0.045873569
204.56	8.6507622	0.049112901	8.3834558	0.0482819	8.4829419	0.047467824	8.6979108	0.04666136	8.8950451	0.045870247
204.57	8.6447128	0.049108488	8.3764523	0.048276191	8.4757332	0.047463098	8.6899431	0.046657675	8.8863185	0.045866664
204.58	8.6382387	0.04910429	8.36906	0.048270175	8.4680777	0.047457896	8.6815263	0.046653571	8.8771441	0.045862783
204.59	8.6318908	0.049099588	8.3613328	0.04826387	8.460027	0.047452239	8.672712	0.046649042	8.8675716	0.045858591
204.6	8.6253423	0.049094886	8.3533149	0.048257254	8.4516219	0.047446127	8.6635391	0.04664407	8.8576382	0.045854066
204.61	8.6184545	0.049090418	8.3450414	0.048250369	8.4429019	0.047439577	8.6540465	0.046638659	8.8473821	0.045849203
204.62	8.6112926	0.049086136	8.3365618	0.048243306	8.4339242	0.047432634	8.6442913	0.046632833	8.8368597	0.04584401
204.63	8.6046463	0.049080971	8.3279686	0.048236062	8.4247677	0.047425292	8.6343444	0.046626562	8.8261364	0.045838455
204.64	8.5985892	0.049075476	8.3197584	0.048228524	8.4158805	0.047417619	8.624611	0.046619904	8.8155896	0.045832585
204.65	8.5926117	0.049070358	8.3119071	0.048220805	8.4072717	0.047409672	8.6151057	0.046612928	8.8052367	0.045826449
204.66	8.5866997	0.049065613	8.3044186	0.048212964	8.398959	0.047401421	8.6058445	0.04660559	8.7950912	0.045820001
204.67	8.5801489	0.049062265	8.2972303	0.048205102	8.3909016	0.047392905	8.5967963	0.04659792	8.7851266	0.045813258
204.68	8.5725879	0.049060841	8.2903283	0.048197622	8.3831037	0.04738415	8.5879695	0.046589888	8.7753512	0.045806182
204.69	8.5652439	0.049059299	8.2836773	0.048190548	8.3755291	0.047375241	8.5793375	0.046581528	8.7657437	0.045798787
204.7	8.5580875	0.04905765	8.277275	0.048183856	8.3681672	0.047366249	8.5708942	0.046572846	8.7563013	0.045791056
204.71	8.5511555	0.049055924	8.2711876	0.048177499	8.3610767	0.047357235	8.5626925	0.046563878	8.7470765	0.045782996
204.72	8.5445779	0.049054199	8.2656002	0.048171433	8.3544317	0.047348278	8.5548893	0.046554731	8.7382174	0.0457747
204.73	8.5385135	0.049052505	8.2607331	0.048165696	8.3484409	0.047339444	8.5476728	0.046545444	8.7299	0.045766181
204.74	8.532912	0.049050807	8.2565229	0.048160256	8.3430627	0.047330759	8.541007	0.046536046	8.7220928	0.04575745
204.75	8.5277028	0.049049121	8.2529032	0.048155075	8.3382478	0.047322239	8.5348489	0.046526563	8.714758	0.045748514
204.76	8.5230016	0.049047501	8.2500466	0.048150179	8.3341706	0.047313943	8.5293585	0.046517055	8.7080457	0.04573941
204.77	8.5190904	0.049046039	8.2483368	0.04814562	8.3312031	0.047305959	8.5248757	0.046507626	8.7022718	0.045730228
204.78	8.5157511	0.049044654	8.2474826	0.048141345	8.3290987	0.04729826	8.5211848	0.046498281	8.6972389	0.045720975
204.79	8.5129329	0.049043354	8.247425	0.048137331	8.3278148	0.047290849	8.5182525	0.046489046	8.6929179	0.04571167
204.8	8.5106407	0.049042143	8.2481625	0.048133583	8.3273616	0.047283744	8.5160945	0.046479952	8.6893255	0.045702344
204.81	8.5091651	0.049041112	8.2500897	0.048130154	8.3281228	0.047277018	8.5150654	0.0464711	8.6867928	0.045693093
204.82	8.5084581	0.049040263	8.253153	0.04812704	8.3300636	0.047270678	8.5151421	0.046462514	8.6853013	0.045683946
204.83	8.5081888	0.049039518	8.2569043	0.048124164	8.3327606	0.047264642	8.5159424	0.046454133	8.6844969	0.045674864
204.84	8.5088352	0.049038295	8.2615705	0.048121565	8.336475	0.047259016	8.5177248	0.046446065	8.6846292	0.045665915
204.85	8.5100386	0.04903703	8.2669557	0.048119081	8.3410073	0.047253736	8.5203082	0.046438283	8.6855305	0.0456571
204.86	8.5115582	0.049035997	8.2729374	0.048116732	8.3462454	0.047248769	8.5235953	0.04643079	8.6871136	0.045648434
204.87	8.5133331	0.049035161	8.2794109	0.048114522	8.3520813	0.047244078	8.527488	0.046423568	8.6892878	0.045639919
204.88	8.5154516	0.049034265	8.2863072	0.048112447	8.3584468	0.047239645	8.5319259	0.046416613	8.6919984	0.045631563
204.89	8.5179165	0.049033349	8.2936439	0.04811048	8.3653748	0.0472355	8.5369534	0.046409974	8.6952945	0.04562341
204.9	8.5205244	0.04903266	8.3013253	0.048108645	8.3727617	0.04723161	8.5424739	0.046403631	8.6990861	0.045615459
204.91	8.5232254	0.049032125	8.3092296	0.048106895	8.3804528	0.047227892	8.5483259	0.0463975	8.7032138	0.045607663
204.92	8.5260744	0.049031712	8.3174039	0.048105299	8.3885251	0.047224412	8.554603	0.046391664	8.707777	0.045600091
204.93	8.5291204	0.049031245	8.3257786	0.048103818	8.3968887	0.047221131	8.5612129	0.046386082	8.7126856	0.045592722
204.94	8.5322416	0.049030958	8.3343496	0.048102463	8.4055458	0.047218071	8.5681667	0.046380786	8.7179557	0.045585593
204.95	8.5354035	0.049030841	8.3430651	0.048101251	8.4144344	0.04721521	8.5754018	0.046375753	8.7235271	0.045578698
204.96	8.5385531	0.049030872	8.3518526	0.048100117	8.4234412	0.047212456	8.5827828	0.046370865	8.7292561	0.045571934
204.97	8.5413633	0.049031714	8.3607559	0.048099239	8.4326611	0.047209936	8.5904372	0.046366275	8.7352856	0.045565448
204.98	8.544236	0.049032563	8.3697277	0.048098643	8.4420324	0.047207624	8.5982947	0.046361931	8.7415425	0.045559199
204.99	8.5471454	0.049033434	8.3787383	0.048098245	8.4515005	0.047205492	8.6062921	0.046357788	8.7479609	0.045553145
205	8.5500722	0.04903436	8.3877812	0.048098061	8.4610614	0.047203569	8.6144301	0.046353869	8.7545451	0.045547311
205.01	8.5529661	0.049035412	8.3968428	0.048098071	8.4706925	0.047201845	8.6226829	0.046350158	8.7612684	0.045541682
205.02	8.5558349	0.049036571	8.4059109	0.048098306	8.4803849	0.04720035	8.6310459	0.046346685	8.7681303	0.045536285
205.03	8.5587457	0.049037714	8.4149739	0.048098762	8.4901236	0.047199107	8.6395067	0.046343471	8.7751217	0.045531142
205.04	8.5617106	0.049038802	8.4240285	0.048099341	8.4998818	0.047198034	8.6480206	0.04634043	8.7821878	0.045526167
205.05	8.5648203	0.049039697	8.4330679	0.048100067	8.509658	0.047197195	8.6565972	0.04633763	8.789347	0.045521427
205.06	8.5679705	0.049040589	8.4420894	0.048100894	8.5194412	0.047196587	8.6652243	0.046335086	8.7965886	0.045516938
205.07	8.57113	0.04904151	8.4510925	0.048101821	8.529227	0.047196173	8.6738898	0.046332753	8.8038953	0.04551265
205.08	8.5742967	0.049042453	8.4600656	0.04810281	8.5389928	0.047195906	8.6825607	0.046330611	8.81123	0.045508561
205.09	8.5778851	0.049042761	8.4690158	0.048103853	8.5487475	0.04719585	8.6912584	0.046328722	8.818623	0.04550472
205.1	8.5816326	0.049042902	8.4779567	0.048104819	8.5584804	0.047195966	8.6999649	0.046327072	8.8260538	0.045501125
205.11	8.5853469	0.049043168	8.4868845	0.048105743	8.5681931	0.047196198	8.7086723	0.046325612	8.833508	0.045497728
205.12	8.5890269	0.049043555	8.495794	0.048106644	8.5778825	0.04719654	8.7173768	0.046324346	8.8409821	0.045494543
205.13	8.5927406	0.049043945	8.5046786	0.048107541	8.5875447	0.047196984	8.7260732	0.04632328	8.8484709	0.045491582
205.14	8.5966061	0.049044161	8.5135441	0.048108395	8.5971771	0.047197519	8.7347576	0.046322409	8.8559698	0.04548885
205.15	8.6004128	0.049044527	8.5223809	0.048109248	8.6067756	0.047198141	8.7434256	0.04632173	8.8634734	0.045486353
205.16	8.6041829	0.049044998	8.531197	0.048110085	8.6163481	0.047198813	8.7520782	0.046321195	8.8709774	0.045484039
205.17	8.6079885	0.049045455	8.5399833	0.048110935	8.6258881	0.047199546	8.7607117	0.046320817	8.8784788	0.045481933
205.18	8.6118395	0.049045888	8.5487417	0.048111782	8.6353937	0.047200334	8.7693235	0.046320591	8.8859748	0.045480037
205.19	8.6156345	0.049046449	8.557467	0.048112645	8.6448625	0.047201175	8.7779113	0.046320512	8.8934621	0.045478354
205.2	8.6193944	0.049047089	8.5661653	0.048113532	8.6543032	0.047202056	8.7864801	0.046320538	8.9009415	0.045476823
205.21	8.6231616	0.049047746	8.5748224	0.048114465	8.6637052	0.04720298	8.7950221	0.046320697	8.9084076	0.045475499
205.22	8.627268	0.049047929	8.5834568	0.048115377	8.6730709	0.047203951	8.8035394	0.046320969	8.9158612	0.045474352
205.23	8.6312979	0.049048278	8.5920725	0.048116248	8.6824004	0.047204956	8.8120301	0.046321355	8.9233002	0.045473387
205.24	8.6352685	0.04904875	8.6006608	0.048117121	8.6916946	0.04720599	8.8204951	0.046321835	8.9307241	0.045472583
205.25	8.6392138	0.04904929	8.6092217	0.048118005	8.7009562	0.047207048	8.8289356	0.046322402	8.9381333	0.04547193
205.26	8.6431611	0.049049852	8.6177549	0.048118902	8.7101857	0.047208128	8.8373522	0.04632305	8.9455276	0.04547142
205.27	8.6470612	0.049050512	8.626256	0.048119818	8.7193783	0.047209234	8.8457411	0.046323784	8.9529046	0.045471067
205.28	8.6509034	0.049051273	8.6347153	0.048120789	8.7285318	0.047210372	8.8541019	0.046324598	8.9602635	0.045470867
205.29	8.6546835	0.049052116	8.643133	0.048121795	8.7376458	0.047211531	8.8624314	0.046325465	8.9675987	0.045470765
205.3	8.6577031	0.049053442	8.6510729	0.048122839	8.7463189	0.047212661	8.8703528	0.046326343	8.9745508	0.045470745
205.31	8.6596229	0.049054778	8.6578538	0.048123872	8.7539106	0.047213671	8.8772601	0.04632712	8.9805376	0.045470682
205.32	8.6606809	0.049055915	8.6635107	0.048124888	8.7604376	0.047214572	8.8831712	0.046327784	8.9855763	0.045470563
205.33	8.6610918	0.049056881	8.6682539	0.048125851	8.7660698	0.04721538	8.8882441	0.046328343	8.9898192	0.045470383
205.34	8.6608518	0.049057716	8.6721246	0.048126771	8.7708512	0.047216097	8.8925167	0.046328803	8.9933015	0.045470146
205.35	8.6601033	0.049058452	8.6752574	0.048127631	8.7748838	0.047216737	8.8960842	0.046329167	8.9961156	0.045469844
205.36	8.6589549	0.049059053	8.6777355	0.048128427	8.7782367	0.047217305	8.8990091	0.046329439	8.9983213	0.045469476
205.37	8.6574985	0.049059525	8.6796803	0.048129166	8.7810296	0.047217813	8.9014018	0.046329632	9.0000233	0.045469049
205.38	8.6555151	0.049060026	8.6809565	0.0481298	8.7831069	0.047218233	8.9031101	0.046329719	9.001077	0.045468533
205.39	8.6527259	0.049060484	8.6812475	0.048130332	8.7841834	0.047218515	8.9038611	0.046329647	9.0012185	0.045467872
205.4	8.6493143	0.049060686	8.6805751	0.048130696	8.7842573	0.047218637	8.903647	0.046329402	9.0004396	0.045467047
205.41	8.64552	0.049060719	8.6792808	0.048130962	8.7836773	0.047218658	8.9028028	0.046329037	8.9990594	0.045466107
205.42	8.6411114	0.049060715	8.6771727	0.04813105	8.7822182	0.04721852	8.9011031	0.046328499	8.9968625	0.045464996
205.43	8.6358683	0.049061214	8.6744024	0.048131072	8.7800544	0.047218246	8.898713	0.04632781	8.9940056	0.045463733
205.44	8.6304116	0.049061412	8.6710488	0.048131052	8.7772621	0.047217854	8.8957041	0.046326975	8.9905562	0.045462322
205.45	8.6247865	0.049061352	8.6672089	0.048130954	8.7739234	0.047217356	8.8921536	0.046326006	8.9865877	0.045460769
205.46	8.6190213	0.049060991	8.6628949	0.048130737	8.7700357	0.047216748	8.8880557	0.046324897	8.9820935	0.045459065
205.47	8.6129858	0.049060192	8.6579186	0.048130314	8.7654154	0.047215988	8.8832347	0.046323616	8.9769034	0.045457178
205.48	8.6063798	0.049059094	8.6520579	0.04812958	8.7598244	0.047215001	8.8774548	0.046322101	8.9707886	0.045455042
205.49	8.5993123	0.049057773	8.6454752	0.048128582	8.7534374	0.047213834	8.8708875	0.046320399	8.963915	0.045452703
205.5	8.59203	0.049056291	8.6385004	0.048127332	8.7465744	0.047212442	8.8638266	0.046318502	8.9565587	0.045450171
205.51	8.5851611	0.049053288	8.6308699	0.048125648	8.7389288	0.047210805	8.8559771	0.046316379	8.9484382	0.045447399
205.52	8.5779501	0.049050245	8.6228037	0.048123444	8.7307004	0.047208881	8.8475205	0.04631403	8.9397241	0.0454444
205.53	8.5704868	0.049047192	8.6144187	0.048120857	8.7220484	0.047206687	8.8386126	0.046311484	8.9305655	0.045441211
205.54	8.5627726	0.049044126	8.6057083	0.048117875	8.7129665	0.047204194	8.8292431	0.046308717	8.9209505	0.045437813
205.55	8.5556284	0.049039738	8.5967446	0.048114448	8.703518	0.047201365	8.8194688	0.046305712	8.9109305	0.045434204
205.56	8.5483536	0.049035261	8.5875791	0.048110438	8.6937284	0.047198154	8.8093092	0.046302443	8.9005215	0.045430368
205.57	8.5408482	0.04903093	8.5782438	0.048105966	8.6836686	0.047194557	8.7988345	0.046298911	8.8897901	0.045426316
205.58	8.5331499	0.049026719	8.5687566	0.048101107	8.6733798	0.047190571	8.7880871	0.046295107	8.8787761	0.045422049
205.59	8.5255716	0.049022311	8.5592545	0.048095938	8.6630086	0.047186224	8.7772114	0.046291048	8.8676182	0.045417591
205.6	8.518429	0.04901781	8.5501154	0.048090449	8.6529038	0.047181514	8.7665349	0.046286735	8.8566279	0.045412961
205.61	8.5115075	0.049013547	8.5413291	0.048084721	8.6430822	0.047176474	8.7560815	0.046282185	8.8458297	0.045408175
205.62	8.5047572	0.049009479	8.5328305	0.048078831	8.633504	0.047171136	8.7458217	0.0462774	8.8351967	0.045403235
205.63	8.4983732	0.049004974	8.5245032	0.04807279	8.624067	0.047165526	8.7356656	0.046272388	8.8246442	0.045398138
205.64	8.4919882	0.049000073	8.5160411	0.048066365	8.6144578	0.047159464	8.7253061	0.046266972	8.8138684	0.045392741
205.65	8.4852765	0.04899535	8.5073794	0.048059644	8.6046339	0.047153016	8.7147135	0.046261202	8.8028464	0.045387069
205.66	8.4782772	0.048990781	8.4985274	0.048052673	8.5946149	0.047146177	8.7039091	0.046255062	8.7915993	0.045381108
205.67	8.4713067	0.048985911	8.4895712	0.048045522	8.5844897	0.047138997	8.6929829	0.046248587	8.7802164	0.045374881
205.68	8.4652017	0.048980543	8.4812564	0.048038171	8.5749402	0.04713155	8.6825834	0.046241834	8.7693219	0.045368456
205.69	8.4596363	0.048975606	8.4737167	0.048030731	8.5661124	0.047123917	8.6728534	0.046234884	8.7590571	0.045361898
205.7	8.4545014	0.048971032	8.4668271	0.048023258	8.5579061	0.047116117	8.6637013	0.046227747	8.749335	0.045355207
205.71	8.4497236	0.048966933	8.460588	0.048015812	8.5503406	0.047108137	8.6551475	0.046220396	8.7401742	0.045348359
205.72	8.4451164	0.048963527	8.4549093	0.048008491	8.5433539	0.047100005	8.6471389	0.046212831	8.7315248	0.045341343
205.73	8.4407875	0.048960325	8.4496823	0.048001332	8.5368505	0.047091759	8.6395909	0.046205071	8.7233077	0.045334165
205.74	8.4367069	0.048957319	8.4448792	0.047994343	8.5308051	0.047083408	8.6324801	0.046197114	8.7155001	0.045326826
205.75	8.432772	0.048954515	8.4403883	0.047987543	8.5251232	0.047075031	8.6257341	0.046188985	8.7080399	0.045319301
205.76	8.4288949	0.048952216	8.4362533	0.047980954	8.5198425	0.047066587	8.6193774	0.04618067	8.7009457	0.045311606
205.77	8.4251318	0.048950118	8.4323996	0.047974649	8.5149115	0.047058141	8.6133754	0.046172178	8.6941898	0.045303713
205.78	8.421507	0.048948088	8.4287896	0.047968603	8.5102875	0.047049723	8.6076907	0.046163528	8.6877383	0.045295626
205.79	8.4179671	0.048946101	8.4253306	0.04796273	8.5058564	0.047041336	8.602208	0.04615478	8.6814821	0.04528741
205.8	8.4147081	0.048944632	8.4224235	0.047957195	8.5020259	0.047033096	8.5973286	0.046145962	8.6758111	0.045279055
205.81	8.4123436	0.048943624	8.4206646	0.047952193	8.4993709	0.047025162	8.5935997	0.046137246	8.6712557	0.045270718
205.82	8.4108048	0.048942767	8.4199032	0.047947666	8.4977493	0.047017556	8.5908901	0.046128651	8.6676917	0.045262407
205.83	8.4097989	0.048942013	8.4198037	0.047943476	8.4968233	0.047010196	8.5888704	0.046120156	8.6648005	0.045254122
205.84	8.4092171	0.04894207	8.4206085	0.047939807	8.4968702	0.047003239	8.5878251	0.046111837	8.6628636	0.045245883
205.85	8.409114	0.048942312	8.4221017	0.047936638	8.4976857	0.046996659	8.5875589	0.046103699	8.661694	0.045237699
205.86	8.4094809	0.048942575	8.4242161	0.047933948	8.4992084	0.046990477	8.5880181	0.046095762	8.6612426	0.045229578
205.87	8.4101917	0.048942861	8.4268007	0.04793162	8.5012758	0.046984654	8.5890446	0.046088021	8.6613579	0.045221528
205.88	8.4112351	0.048943269	8.4298744	0.047929637	8.5039027	0.046979201	8.5906533	0.046080499	8.6620553	0.045213566
205.89	8.412882	0.048944025	8.4338117	0.047928137	8.5074703	0.046974264	8.5932208	0.046073327	8.6637057	0.045205793
205.9	8.4152027	0.048944878	8.4385863	0.04792709	8.5119505	0.046969843	8.5967204	0.046066531	8.666285	0.045198239
205.91	8.418116	0.048945824	8.4441352	0.047926486	8.5172918	0.046965976	8.6011116	0.046060157	8.6697601	0.045190936
205.92	8.4213174	0.048946724	8.4500351	0.047926108	8.5230376	0.046962418	8.6059304	0.046054028	8.6736696	0.045183779
205.93	8.4247921	0.048947376	8.4562382	0.047926004	8.5291789	0.046959323	8.6111951	0.046048272	8.6780477	0.045176834
205.94	8.4282113	0.048948011	8.4624791	0.047926055	8.5354441	0.046956619	8.616643	0.046042858	8.6826417	0.045170077
205.95	8.4315705	0.04894869	8.4687318	0.047926252	8.5417965	0.046954255	8.6222308	0.046037769	8.6874078	0.045163512
205.96	8.4349519	0.048949269	8.4750037	0.04792653	8.5482121	0.046952111	8.6279151	0.046032889	8.6922903	0.045157073
205.97	8.4388248	0.048949428	8.4816196	0.047926944	8.5550205	0.046950383	8.6340359	0.046028452	8.697638	0.045150945
205.98	8.4431006	0.048949805	8.4887524	0.047927466	8.5623681	0.04694903	8.6407225	0.046024438	8.7035699	0.045145135
205.99	8.4476919	0.048950385	8.4963203	0.047928124	8.5701805	0.046948015	8.6478988	0.046020833	8.7100112	0.045139651
206	8.4525111	0.048951083	8.5041939	0.047928892	8.5783236	0.046947254	8.6554256	0.046017546	8.7168191	0.045134429
206.01	8.4575705	0.048951424	8.5122026	0.04792974	8.5866395	0.046946765	8.6631571	0.046014634	8.7238601	0.04512952
206.02	8.4624332	0.048951737	8.5200354	0.047930545	8.5948093	0.046946459	8.6707804	0.046012013	8.7308266	0.045124864
206.03	8.4670791	0.048952176	8.5277168	0.04793132	8.6028534	0.046946292	8.678307	0.046009649	8.737725	0.04512044
206.04	8.4715135	0.048952741	8.5352371	0.047932104	8.610767	0.046946265	8.6857324	0.046007554	8.7445508	0.045116275
206.05	8.4759905	0.048952981	8.5426369	0.047932887	8.6185794	0.046946343	8.6930781	0.046005672	8.7513187	0.045112326
206.06	8.4804431	0.04895306	8.5499131	0.047933596	8.6262724	0.046946534	8.7003275	0.046004047	8.7580155	0.045108651
206.07	8.4847449	0.048953312	8.5570847	0.047934271	8.6338668	0.04694681	8.7074953	0.046002642	8.7646506	0.045105224
206.08	8.4889473	0.048953674	8.5641824	0.047934925	8.6413904	0.046947141	8.7146031	0.046001395	8.7712396	0.045101982
206.09	8.4931352	0.048953662	8.5710532	0.047935538	8.6486952	0.046947516	8.7215092	0.046000338	8.7776469	0.045098984
206.1	8.4968669	0.048953548	8.5773995	0.047935991	8.6554763	0.046947856	8.7279138	0.045999369	8.783576	0.045096129
206.11	8.5000613	0.048953536	8.5832086	0.047936293	8.6617219	0.046948128	8.7338017	0.045998471	8.7890099	0.045093412
206.12	8.502815	0.048953608	8.5885533	0.047936503	8.6675078	0.046948336	8.7392454	0.045997625	8.7940166	0.045090817
206.13	8.5053206	0.048953781	8.5936161	0.047936669	8.6730107	0.046948502	8.7444149	0.045996844	8.7987606	0.045088361
206.14	8.5078561	0.048954094	8.5986811	0.047936864	8.6785065	0.046948675	8.7495777	0.045996164	8.8035018	0.045086082
