#.t	.in_6
#d	W/m2
177.625	525.0
177.6666667	425.0
177.7083333	219.44444
177.75	91.66667
177.7916667	22.22222
177.8333333	0.0
177.875	0.0
177.9166667	0.0
177.9583333	0.0
178.0	0.0
178.0416667	0.0
178.0833333	0.0
178.125	2.77778
178.1666667	19.44444
178.2083333	33.33333
178.25	75.0
178.2916667	125.0
178.3333333	116.66667
178.375	138.88889
178.4166667	116.66667
178.4583333	102.77778
178.5	211.11111
178.5416667	272.22222
178.5833333	300.0
178.625	347.22222
178.6666667	294.44444
178.7083333	122.22222
178.75	47.22222
178.7916667	11.11111
178.8333333	0.0
178.875	0.0
178.9166667	0.0
178.9583333	0.0
179.0	0.0
179.0416667	0.0
179.0833333	0.0
179.125	8.33333
179.1666667	44.44444
179.2083333	133.33333
179.25	272.22222
179.2916667	408.33333
179.3333333	583.33333
179.375	669.44444
179.4166667	694.44444
179.4583333	855.55556
179.5	855.55556
179.5416667	291.66667
179.5833333	566.66667
179.625	552.77778
179.6666667	347.22222
179.7083333	119.44444
179.75	63.88889
179.7916667	16.66667
179.8333333	0.0
179.875	0.0
179.9166667	0.0
179.9583333	0.0
180.0	0.0
180.0416667	0.0
180.0833333	0.0
180.125	5.55556
180.1666667	25.0
180.2083333	55.55556
180.25	94.44444
180.2916667	94.44444
180.3333333	166.66667
180.375	180.55556
180.4166667	136.11111
180.4583333	497.22222
180.5	477.77778
180.5416667	466.66667
180.5833333	236.11111
180.625	219.44444
180.6666667	313.88889
180.7083333	255.55556
180.75	122.22222
180.7916667	22.22222
180.8333333	0.0
180.875	0.0
180.9166667	0.0
180.9583333	0.0
181.0	0.0
181.0416667	0.0
181.0833333	0.0
181.125	8.33333
181.1666667	44.44444
181.2083333	183.33333
181.25	383.33333
181.2916667	547.22222
181.3333333	686.11111
181.375	650.0
181.4166667	655.55556
181.4583333	788.88889
181.5	861.11111
181.5416667	786.11111
181.5833333	561.11111
181.625	525.0
181.6666667	372.22222
181.7083333	233.33333
181.75	102.77778
181.7916667	11.11111
181.8333333	0.0
181.875	0.0
181.9166667	0.0
181.9583333	0.0
182.0	0.0
182.0416667	0.0
182.0833333	0.0
182.125	5.55556
182.1666667	33.33333
182.2083333	50.0
182.25	238.88889
182.2916667	436.11111
182.3333333	622.22222
182.375	441.66667
182.4166667	727.77778
182.4583333	758.33333
182.5	622.22222
182.5416667	169.44444
182.5833333	447.22222
182.625	355.55556
182.6666667	233.33333
182.7083333	244.44444
182.75	133.33333
182.7916667	27.77778
182.8333333	0.0
182.875	0.0
182.9166667	0.0
182.9583333	0.0
183.0	0.0
183.0416667	0.0
183.0833333	0.0
183.125	8.33333
183.1666667	77.77778
183.2083333	188.88889
183.25	280.55556
183.2916667	294.44444
183.3333333	311.11111
183.375	583.33333
183.4166667	594.44444
183.4583333	705.55556
183.5	591.66667
183.5416667	725.0
183.5833333	733.33333
183.625	600.0
183.6666667	436.11111
183.7083333	275.0
183.75	116.66667
183.7916667	22.22222
183.8333333	0.0
183.875	0.0
183.9166667	0.0
183.9583333	0.0
184.0	0.0
184.0416667	0.0
184.0833333	0.0
184.125	8.33333
184.1666667	47.22222
184.2083333	125.0
184.25	277.77778
184.2916667	480.55556
184.3333333	586.11111
184.375	716.66667
184.4166667	633.33333
184.4583333	755.55556
184.5	694.44444
184.5416667	475.0
184.5833333	194.44444
184.625	291.66667
184.6666667	130.55556
184.7083333	102.77778
184.75	55.55556
184.7916667	8.33333
184.8333333	0.0
184.875	0.0
184.9166667	0.0
184.9583333	0.0
185.0	0.0
185.0416667	0.0
185.0833333	0.0
185.125	16.66667
185.1666667	38.88889
185.2083333	91.66667
185.25	175.0
185.2916667	300.0
185.3333333	380.55556
185.375	369.44444
185.4166667	244.44444
185.4583333	572.22222
185.5	852.77778
185.5416667	744.44444
185.5833333	658.33333
185.625	541.66667
185.6666667	425.0
185.7083333	222.22222
185.75	105.55556
185.7916667	11.11111
185.8333333	0.0
185.875	0.0
185.9166667	0.0
185.9583333	0.0
186.0	0.0
186.0416667	0.0
186.0833333	0.0
186.125	5.55556
186.1666667	44.44444
186.2083333	91.66667
186.25	130.55556
186.2916667	419.44444
186.3333333	641.66667
186.375	466.66667
186.4166667	638.88889
186.4583333	483.33333
186.5	727.77778
186.5416667	777.77778
186.5833333	677.77778
186.625	486.11111
186.6666667	88.88889
186.7083333	52.77778
186.75	16.66667
186.7916667	5.55556
186.8333333	0.0
186.875	0.0
186.9166667	0.0
186.9583333	0.0
187.0	0.0
187.0416667	0.0
187.0833333	0.0
187.125	0.0
187.1666667	8.33333
187.2083333	50.0
187.25	150.0
187.2916667	41.66667
187.3333333	80.55556
187.375	197.22222
187.4166667	222.22222
187.4583333	472.22222
187.5	750.0
187.5416667	577.77778
187.5833333	427.77778
187.625	536.11111
187.6666667	366.66667
187.7083333	133.33333
187.75	94.44444
187.7916667	19.44444
187.8333333	0.0
187.875	0.0
187.9166667	0.0
187.9583333	0.0
188.0	0.0
188.0416667	0.0
188.0833333	0.0
188.125	8.33333
188.1666667	61.11111
188.2083333	283.33333
188.25	383.33333
188.2916667	508.33333
188.3333333	561.11111
188.375	686.11111
188.4166667	694.44444
188.4583333	911.11111
188.5	791.66667
188.5416667	819.44444
188.5833333	488.88889
188.625	352.77778
188.6666667	225.0
188.7083333	194.44444
188.75	55.55556
188.7916667	11.11111
188.8333333	0.0
188.875	0.0
188.9166667	0.0
188.9583333	0.0
189.0	0.0
189.0416667	0.0
189.0833333	0.0
189.125	0.0
189.1666667	16.66667
189.2083333	27.77778
189.25	61.11111
189.2916667	108.33333
189.3333333	50.0
189.375	147.22222
189.4166667	180.55556
189.4583333	361.11111
189.5	661.11111
189.5416667	294.44444
189.5833333	386.11111
189.625	361.11111
189.6666667	127.77778
189.7083333	155.55556
189.75	22.22222
189.7916667	13.88889
189.8333333	0.0
189.875	0.0
189.9166667	0.0
189.9583333	0.0
190.0	0.0
190.0416667	0.0
190.0833333	0.0
190.125	2.77778
190.1666667	13.88889
190.2083333	44.44444
190.25	75.0
190.2916667	127.77778
190.3333333	116.66667
190.375	136.11111
190.4166667	305.55556
190.4583333	269.44444
190.5	433.33333
190.5416667	155.55556
190.5833333	225.0
190.625	175.0
190.6666667	305.55556
190.7083333	61.11111
190.75	63.88889
190.7916667	22.22222
190.8333333	0.0
190.875	0.0
190.9166667	0.0
190.9583333	0.0
191.0	0.0
191.0416667	0.0
191.0833333	0.0
191.125	0.0
191.1666667	13.88889
191.2083333	72.22222
191.25	27.77778
191.2916667	47.22222
191.3333333	91.66667
191.375	150.0
191.4166667	188.88889
191.4583333	144.44444
191.5	227.77778
191.5416667	497.22222
191.5833333	522.22222
191.625	105.55556
191.6666667	161.11111
191.7083333	122.22222
191.75	55.55556
191.7916667	13.88889
191.8333333	0.0
191.875	0.0
191.9166667	0.0
191.9583333	0.0
192.0	0.0
192.0416667	0.0
192.0833333	0.0
192.125	2.77778
192.1666667	30.55556
192.2083333	88.88889
192.25	83.33333
192.2916667	291.66667
192.3333333	477.77778
192.375	452.77778
192.4166667	563.88889
192.4583333	241.66667
192.5	238.88889
192.5416667	138.88889
192.5833333	125.0
192.625	50.0
192.6666667	33.33333
192.7083333	13.88889
192.75	13.88889
192.7916667	19.44444
192.8333333	0.0
192.875	0.0
192.9166667	0.0
192.9583333	0.0
193.0	0.0
193.0416667	0.0
193.0833333	0.0
193.125	0.0
193.1666667	25.0
193.2083333	136.11111
193.25	144.44444
193.2916667	138.88889
193.3333333	377.77778
193.375	486.11111
193.4166667	836.11111
193.4583333	797.22222
193.5	427.77778
193.5416667	719.44444
193.5833333	575.0
193.625	472.22222
193.6666667	327.77778
193.7083333	211.11111
193.75	58.33333
193.7916667	8.33333
193.8333333	0.0
193.875	0.0
193.9166667	0.0
193.9583333	0.0
194.0	0.0
194.0416667	0.0
194.0833333	0.0
194.125	0.0
194.1666667	13.88889
194.2083333	41.66667
194.25	102.77778
194.2916667	80.55556
194.3333333	186.11111
194.375	230.55556
194.4166667	258.33333
194.4583333	288.88889
194.5	686.11111
194.5416667	486.11111
194.5833333	344.44444
194.625	155.55556
194.6666667	177.77778
194.7083333	94.44444
194.75	55.55556
194.7916667	16.66667
194.8333333	0.0
194.875	0.0
194.9166667	0.0
194.9583333	0.0
195.0	0.0
195.0416667	0.0
195.0833333	0.0
195.125	0.0
195.1666667	13.88889
195.2083333	41.66667
195.25	41.66667
195.2916667	97.22222
195.3333333	227.77778
195.375	344.44444
195.4166667	394.44444
195.4583333	194.44444
195.5	413.88889
195.5416667	125.0
195.5833333	113.88889
195.625	205.55556
195.6666667	158.33333
195.7083333	122.22222
195.75	19.44444
195.7916667	5.55556
195.8333333	0.0
195.875	0.0
195.9166667	0.0
195.9583333	0.0
196.0	0.0
196.0416667	0.0
196.0833333	0.0
196.125	2.77778
196.1666667	19.44444
196.2083333	75.0
196.25	202.77778
196.2916667	230.55556
196.3333333	388.88889
196.375	547.22222
196.4166667	663.88889
196.4583333	133.33333
196.5	288.88889
196.5416667	458.33333
196.5833333	425.0
196.625	130.55556
196.6666667	330.55556
196.7083333	288.88889
196.75	105.55556
196.7916667	13.88889
196.8333333	0.0
196.875	0.0
196.9166667	0.0
196.9583333	0.0
197.0	0.0
197.0416667	0.0
197.0833333	0.0
197.125	2.77778
197.1666667	36.11111
197.2083333	150.0
197.25	288.88889
197.2916667	394.44444
197.3333333	450.0
197.375	308.33333
197.4166667	202.77778
197.4583333	144.44444
197.5	197.22222
197.5416667	233.33333
197.5833333	172.22222
197.625	102.77778
197.6666667	77.77778
197.7083333	38.88889
197.75	11.11111
197.7916667	2.77778
197.8333333	0.0
197.875	0.0
197.9166667	0.0
197.9583333	0.0
198.0	0.0
198.0416667	0.0
198.0833333	0.0
198.125	0.0
198.1666667	11.11111
198.2083333	22.22222
198.25	52.77778
198.2916667	158.33333
198.3333333	238.88889
198.375	294.44444
198.4166667	372.22222
198.4583333	508.33333
198.5	372.22222
198.5416667	441.66667
198.5833333	205.55556
198.625	322.22222
198.6666667	344.44444
198.7083333	175.0
198.75	63.88889
198.7916667	5.55556
198.8333333	0.0
198.875	0.0
198.9166667	0.0
198.9583333	0.0
199.0	0.0
199.0416667	0.0
199.0833333	0.0
199.125	0.0
199.1666667	27.77778
199.2083333	108.33333
199.25	250.0
199.2916667	286.11111
199.3333333	419.44444
199.375	519.44444
199.4166667	588.88889
199.4583333	666.66667
199.5	772.22222
199.5416667	619.44444
199.5833333	455.55556
199.625	325.0
199.6666667	230.55556
199.7083333	141.66667
199.75	36.11111
199.7916667	5.55556
199.8333333	0.0
199.875	0.0
199.9166667	0.0
199.9583333	0.0
200.0	0.0
200.0416667	0.0
200.0833333	0.0
200.125	2.77778
200.1666667	30.55556
200.2083333	100.0
200.25	133.33333
200.2916667	191.66667
200.3333333	591.66667
200.375	569.44444
200.4166667	716.66667
200.4583333	486.11111
200.5	647.22222
200.5416667	672.22222
200.5833333	361.11111
200.625	283.33333
200.6666667	163.88889
200.7083333	133.33333
200.75	47.22222
200.7916667	8.33333
200.8333333	0.0
200.875	0.0
200.9166667	0.0
200.9583333	0.0
201.0	0.0
201.0416667	0.0
201.0833333	0.0
201.125	2.77778
201.1666667	25.0
201.2083333	69.44444
201.25	127.77778
201.2916667	216.66667
201.3333333	300.0
201.375	366.66667
201.4166667	605.55556
201.4583333	513.88889
201.5	566.66667
201.5416667	211.11111
201.5833333	150.0
201.625	88.88889
201.6666667	19.44444
201.7083333	41.66667
201.75	25.0
201.7916667	2.77778
201.8333333	0.0
201.875	0.0
201.9166667	0.0
201.9583333	0.0
202.0	0.0
202.0416667	0.0
202.0833333	0.0
202.125	2.77778
202.1666667	44.44444
202.2083333	66.66667
202.25	344.44444
202.2916667	433.33333
202.3333333	358.33333
202.375	397.22222
202.4166667	333.33333
202.4583333	294.44444
202.5	566.66667
202.5416667	222.22222
202.5833333	305.55556
202.625	319.44444
202.6666667	200.0
202.7083333	200.0
202.75	100.0
202.7916667	11.11111
202.8333333	0.0
202.875	0.0
202.9166667	0.0
202.9583333	0.0
203.0	0.0
203.0416667	0.0
203.0833333	0.0
203.125	2.77778
203.1666667	47.22222
203.2083333	172.22222
203.25	327.77778
203.2916667	500.0
203.3333333	569.44444
203.375	875.0
203.4166667	963.88889
203.4583333	763.88889
203.5	694.44444
203.5416667	888.88889
203.5833333	672.22222
203.625	575.0
203.6666667	408.33333
203.7083333	261.11111
203.75	100.0
203.7916667	11.11111
203.8333333	0.0
203.875	0.0
203.9166667	0.0
203.9583333	0.0
204.0	0.0
204.0416667	0.0
204.0833333	0.0
204.125	0.0
204.1666667	47.22222
204.2083333	161.11111
204.25	322.22222
204.2916667	483.33333
204.3333333	622.22222
204.375	733.33333
204.4166667	808.33333
204.4583333	838.88889
204.5	827.77778
204.5416667	772.22222
204.5833333	675.0
204.625	547.22222
204.6666667	402.77778
204.7083333	244.44444
204.75	100.0
204.7916667	11.11111
204.8333333	0.0
204.875	0.0
204.9166667	0.0
204.9583333	0.0
205.0	0.0
205.0416667	0.0
205.0833333	0.0
205.125	0.0
205.1666667	47.22222
205.2083333	166.66667
205.25	327.77778
205.2916667	483.33333
205.3333333	625.0
205.375	736.11111
205.4166667	816.66667
205.4583333	844.44444
205.5	841.66667
205.5416667	780.55556
205.5833333	675.0
205.625	541.66667
205.6666667	391.66667
205.7083333	236.11111
205.75	88.88889
205.7916667	8.33333
205.8333333	0.0
205.875	0.0
205.9166667	0.0
205.9583333	0.0
206.0	0.0
206.0416667	0.0
206.0833333	0.0
206.125	0.0
206.1666667	38.88889
206.2083333	152.77778
206.25	305.55556
206.2916667	458.33333
206.3333333	605.55556
206.375	713.88889
206.4166667	786.11111
206.4583333	825.0
206.5	800.0
206.5416667	733.33333
206.5833333	638.88889
206.625	536.11111
206.6666667	361.11111
206.7083333	208.33333
206.75	75.0
206.7916667	5.55556
206.8333333	0.0
206.875	0.0
206.9166667	0.0
206.9583333	0.0
207.0	0.0
207.0416667	0.0
207.0833333	0.0
207.125	0.0
207.1666667	27.77778
207.2083333	136.11111
207.25	280.55556
207.2916667	427.77778
207.3333333	572.22222
207.375	688.88889
207.4166667	769.44444
207.4583333	805.55556
207.5	800.0
207.5416667	747.22222
207.5833333	650.0
207.625	527.77778
207.6666667	363.88889
207.7083333	208.33333
207.75	77.77778
207.7916667	8.33333
207.8333333	0.0
207.875	0.0
207.9166667	0.0
207.9583333	0.0
208.0	0.0
208.0416667	0.0
208.0833333	0.0
208.125	0.0
208.1666667	25.0
208.2083333	127.77778
208.25	247.22222
208.2916667	427.77778
208.3333333	575.0
208.375	686.11111
208.4166667	758.33333
208.4583333	750.0
208.5	744.44444
208.5416667	544.44444
208.5833333	175.0
208.625	69.44444
208.6666667	191.66667
208.7083333	119.44444
208.75	13.88889
208.7916667	0.0
208.8333333	0.0
208.875	0.0
208.9166667	0.0
208.9583333	0.0
209.0	0.0
209.0416667	0.0
209.0833333	0.0
209.125	0.0
209.1666667	11.11111
209.2083333	36.11111
209.25	38.88889
209.2916667	102.77778
209.3333333	125.0
209.375	372.22222
209.4166667	533.33333
209.4583333	494.44444
209.5	494.44444
209.5416667	366.66667
209.5833333	511.11111
209.625	283.33333
209.6666667	272.22222
209.7083333	52.77778
209.75	16.66667
209.7916667	2.77778
209.8333333	0.0
209.875	0.0
209.9166667	0.0
209.9583333	0.0
210.0	0.0
210.0416667	0.0
210.0833333	0.0
210.125	0.0
210.1666667	33.33333
210.2083333	75.0
210.25	263.88889
210.2916667	386.11111
210.3333333	336.11111
210.375	752.77778
210.4166667	588.88889
210.4583333	744.44444
210.5	477.77778
210.5416667	711.11111
210.5833333	444.44444
210.625	475.0
210.6666667	333.33333
210.7083333	152.77778
210.75	30.55556
210.7916667	0.0
210.8333333	0.0
210.875	0.0
210.9166667	0.0
210.9583333	0.0
211.0	0.0
211.0416667	0.0
211.0833333	0.0
211.125	0.0
211.1666667	30.55556
211.2083333	150.0
211.25	300.0
211.2916667	483.33333
211.3333333	569.44444
211.375	480.55556
211.4166667	688.88889
211.4583333	563.88889
211.5	808.33333
211.5416667	222.22222
211.5833333	375.0
211.625	344.44444
211.6666667	152.77778
211.7083333	47.22222
211.75	11.11111
211.7916667	2.77778
211.8333333	0.0
211.875	0.0
211.9166667	0.0
211.9583333	0.0
212.0	0.0
212.0416667	0.0
212.0833333	0.0
212.125	0.0
212.1666667	19.44444
212.2083333	116.66667
212.25	113.88889
212.2916667	155.55556
212.3333333	205.55556
212.375	333.33333
212.4166667	227.77778
212.4583333	172.22222
212.5	183.33333
212.5416667	294.44444
212.5833333	216.66667
212.625	191.66667
212.6666667	91.66667
212.7083333	19.44444
212.75	19.44444
212.7916667	2.77778
212.8333333	0.0
212.875	0.0
212.9166667	0.0
212.9583333	0.0
213.0	0.0
213.0416667	0.0
213.0833333	0.0
213.125	0.0
213.1666667	19.44444
213.2083333	136.11111
213.25	294.44444
213.2916667	458.33333
213.3333333	602.77778
213.375	713.88889
213.4166667	788.88889
213.4583333	830.55556
213.5	791.66667
213.5416667	747.22222
213.5833333	644.44444
213.625	419.44444
213.6666667	161.11111
213.7083333	58.33333
213.75	11.11111
213.7916667	0.0
213.8333333	0.0
213.875	0.0
213.9166667	0.0
213.9583333	0.0
214.0	0.0
214.0416667	0.0
214.0833333	0.0
214.125	0.0
214.1666667	16.66667
214.2083333	125.0
214.25	100.0
214.2916667	111.11111
214.3333333	411.11111
214.375	333.33333
214.4166667	619.44444
214.4583333	347.22222
214.5	255.55556
214.5416667	425.0
214.5833333	363.88889
214.625	436.11111
214.6666667	369.44444
214.7083333	191.66667
214.75	72.22222
214.7916667	2.77778
214.8333333	0.0
214.875	0.0
214.9166667	0.0
214.9583333	0.0
215.0	0.0
215.0416667	0.0
215.0833333	0.0
215.125	0.0
215.1666667	11.11111
215.2083333	97.22222
215.25	277.77778
215.2916667	447.22222
215.3333333	636.11111
215.375	538.88889
215.4166667	755.55556
215.4583333	386.11111
215.5	608.33333
215.5416667	716.66667
215.5833333	194.44444
215.625	422.22222
215.6666667	247.22222
215.7083333	69.44444
215.75	13.88889
215.7916667	2.77778
215.8333333	0.0
215.875	0.0
215.9166667	0.0
215.9583333	0.0
216.0	0.0
216.0416667	0.0
216.0833333	0.0
216.125	0.0
216.1666667	13.88889
216.2083333	94.44444
216.25	111.11111
216.2916667	163.88889
216.3333333	505.55556
216.375	583.33333
216.4166667	555.55556
216.4583333	733.33333
216.5	433.33333
216.5416667	475.0
216.5833333	488.88889
216.625	413.88889
216.6666667	155.55556
216.7083333	91.66667
216.75	47.22222
216.7916667	2.77778
216.8333333	0.0
216.875	0.0
216.9166667	0.0
216.9583333	0.0
217.0	0.0
217.0416667	0.0
217.0833333	0.0
217.125	0.0
217.1666667	11.11111
217.2083333	41.66667
217.25	208.33333
217.2916667	455.55556
217.3333333	547.22222
217.375	680.55556
217.4166667	741.66667
217.4583333	650.0
217.5	252.77778
217.5416667	480.55556
217.5833333	486.11111
217.625	94.44444
217.6666667	144.44444
217.7083333	55.55556
217.75	30.55556
217.7916667	0.0
217.8333333	0.0
217.875	0.0
217.9166667	0.0
217.9583333	0.0
218.0	0.0
218.0416667	0.0
218.0833333	0.0
218.125	0.0
218.1666667	16.66667
218.2083333	130.55556
218.25	250.0
218.2916667	300.0
218.3333333	500.0
218.375	505.55556
218.4166667	352.77778
218.4583333	411.11111
218.5	366.66667
218.5416667	333.33333
218.5833333	225.0
218.625	208.33333
218.6666667	122.22222
218.7083333	69.44444
218.75	11.11111
218.7916667	0.0
218.8333333	0.0
218.875	0.0
218.9166667	0.0
218.9583333	0.0
219.0	0.0
219.0416667	0.0
219.0833333	0.0
219.125	0.0
219.1666667	16.66667
219.2083333	91.66667
219.25	266.66667
219.2916667	408.33333
219.3333333	427.77778
219.375	436.11111
219.4166667	391.66667
219.4583333	391.66667
219.5	508.33333
219.5416667	452.77778
219.5833333	477.77778
219.625	275.0
219.6666667	172.22222
219.7083333	63.88889
219.75	33.33333
219.7916667	0.0
219.8333333	0.0
219.875	0.0
219.9166667	0.0
219.9583333	0.0
220.0	0.0
220.0416667	0.0
220.0833333	0.0
220.125	0.0
220.1666667	27.77778
220.2083333	97.22222
220.25	177.77778
220.2916667	369.44444
220.3333333	430.55556
220.375	502.77778
220.4166667	388.88889
220.4583333	216.66667
220.5	266.66667
220.5416667	300.0
220.5833333	363.88889
220.625	363.88889
220.6666667	275.0
220.7083333	80.55556
220.75	19.44444
220.7916667	0.0
220.8333333	0.0
220.875	0.0
220.9166667	0.0
220.9583333	0.0
221.0	0.0
221.0416667	0.0
221.0833333	0.0
221.125	0.0
221.1666667	8.33333
221.2083333	80.55556
221.25	225.0
221.2916667	316.66667
221.3333333	430.55556
221.375	591.66667
221.4166667	602.77778
221.4583333	686.11111
221.5	622.22222
221.5416667	708.33333
221.5833333	294.44444
221.625	347.22222
221.6666667	255.55556
221.7083333	191.66667
221.75	55.55556
221.7916667	0.0
221.8333333	0.0
221.875	0.0
221.9166667	0.0
221.9583333	0.0
222.0	0.0
222.0416667	0.0
222.0833333	0.0
222.125	0.0
222.1666667	16.66667
222.2083333	113.88889
222.25	286.11111
222.2916667	447.22222
222.3333333	616.66667
222.375	716.66667
222.4166667	697.22222
222.4583333	822.22222
222.5	825.0
222.5416667	719.44444
222.5833333	613.88889
222.625	375.0
222.6666667	352.77778
222.7083333	183.33333
222.75	50.0
222.7916667	0.0
222.8333333	0.0
222.875	0.0
222.9166667	0.0
222.9583333	0.0
223.0	0.0
223.0416667	0.0
223.0833333	0.0
223.125	0.0
223.1666667	13.88889
223.2083333	113.88889
223.25	269.44444
223.2916667	433.33333
223.3333333	525.0
223.375	494.44444
223.4166667	583.33333
223.4583333	688.88889
223.5	766.66667
223.5416667	683.33333
223.5833333	638.88889
223.625	488.88889
223.6666667	327.77778
223.7083333	169.44444
223.75	44.44444
223.7916667	0.0
223.8333333	0.0
223.875	0.0
223.9166667	0.0
223.9583333	0.0
224.0	0.0
224.0416667	0.0
224.0833333	0.0
224.125	0.0
224.1666667	13.88889
224.2083333	125.0
224.25	291.66667
224.2916667	461.11111
224.3333333	522.22222
224.375	611.11111
224.4166667	697.22222
224.4583333	750.0
224.5	738.88889
224.5416667	600.0
224.5833333	591.66667
224.625	463.88889
224.6666667	344.44444
224.7083333	186.11111
224.75	44.44444
224.7916667	0.0
224.8333333	0.0
224.875	0.0
224.9166667	0.0
224.9583333	0.0
225.0	0.0
225.0416667	0.0
225.0833333	0.0
225.125	0.0
225.1666667	19.44444
225.2083333	80.55556
225.25	122.22222
225.2916667	283.33333
225.3333333	308.33333
225.375	638.88889
225.4166667	438.88889
225.4583333	672.22222
225.5	425.0
225.5416667	430.55556
225.5833333	263.88889
225.625	138.88889
225.6666667	147.22222
225.7083333	111.11111
225.75	19.44444
225.7916667	0.0
225.8333333	0.0
225.875	0.0
225.9166667	0.0
225.9583333	0.0
226.0	0.0
226.0416667	0.0
226.0833333	0.0
226.125	0.0
226.1666667	8.33333
226.2083333	86.11111
226.25	230.55556
226.2916667	375.0
226.3333333	525.0
226.375	622.22222
226.4166667	547.22222
226.4583333	438.88889
226.5	408.33333
226.5416667	327.77778
226.5833333	197.22222
226.625	169.44444
226.6666667	238.88889
226.7083333	150.0
226.75	33.33333
226.7916667	0.0
226.8333333	0.0
226.875	0.0
226.9166667	0.0
226.9583333	0.0
227.0	0.0
227.0416667	0.0
227.0833333	0.0
227.125	0.0
227.1666667	5.55556
227.2083333	44.44444
227.25	80.55556
227.2916667	238.88889
227.3333333	536.11111
227.375	655.55556
227.4166667	738.88889
227.4583333	763.88889
227.5	744.44444
227.5416667	522.22222
227.5833333	436.11111
227.625	213.88889
227.6666667	69.44444
227.7083333	47.22222
227.75	11.11111
227.7916667	0.0
227.8333333	0.0
227.875	0.0
227.9166667	0.0
227.9583333	0.0
228.0	0.0
228.0416667	0.0
228.0833333	0.0
228.125	0.0
228.1666667	2.77778
228.2083333	33.33333
228.25	219.44444
228.2916667	411.11111
228.3333333	555.55556
228.375	672.22222
228.4166667	691.66667
228.4583333	736.11111
228.5	586.11111
228.5416667	563.88889
228.5833333	558.33333
228.625	430.55556
228.6666667	252.77778
228.7083333	97.22222
228.75	13.88889
228.7916667	0.0
228.8333333	0.0
228.875	0.0
228.9166667	0.0
228.9583333	0.0
229.0	0.0
229.0416667	0.0
229.0833333	0.0
229.125	0.0
229.1666667	8.33333
229.2083333	66.66667
229.25	177.77778
229.2916667	355.55556
229.3333333	513.88889
229.375	680.55556
229.4166667	605.55556
229.4583333	555.55556
229.5	700.0
229.5416667	650.0
229.5833333	555.55556
229.625	422.22222
229.6666667	252.77778
229.7083333	141.66667
229.75	27.77778
229.7916667	0.0
229.8333333	0.0
229.875	0.0
229.9166667	0.0
229.9583333	0.0
230.0	0.0
230.0416667	0.0
230.0833333	0.0
230.125	0.0
230.1666667	8.33333
230.2083333	86.11111
230.25	194.44444
230.2916667	397.22222
230.3333333	541.66667
230.375	658.33333
230.4166667	725.0
230.4583333	772.22222
230.5	750.0
230.5416667	691.66667
230.5833333	586.11111
230.625	452.77778
230.6666667	294.44444
230.7083333	133.33333
230.75	22.22222
230.7916667	0.0
230.8333333	0.0
230.875	0.0
230.9166667	0.0
230.9583333	0.0
231.0	0.0
231.0416667	0.0
231.0833333	0.0
231.125	0.0
231.1666667	5.55556
231.2083333	83.33333
231.25	225.0
231.2916667	386.11111
231.3333333	525.0
231.375	630.55556
231.4166667	694.44444
231.4583333	719.44444
231.5	691.66667
231.5416667	625.0
231.5833333	425.0
231.625	202.77778
231.6666667	138.88889
231.7083333	91.66667
231.75	8.33333
231.7916667	0.0
231.8333333	0.0
231.875	0.0
231.9166667	0.0
231.9583333	0.0
232.0	0.0
232.0416667	0.0
232.0833333	0.0
232.125	0.0
232.1666667	5.55556
232.2083333	80.55556
232.25	177.77778
232.2916667	344.44444
232.3333333	497.22222
232.375	505.55556
232.4166667	494.44444
232.4583333	694.44444
232.5	516.66667
232.5416667	213.88889
232.5833333	177.77778
232.625	144.44444
232.6666667	244.44444
232.7083333	119.44444
232.75	25.0
232.7916667	0.0
232.8333333	0.0
232.875	0.0
232.9166667	0.0
232.9583333	0.0
233.0	0.0
233.0416667	0.0
233.0833333	0.0
233.125	0.0
233.1666667	5.55556
233.2083333	63.88889
233.25	161.11111
233.2916667	166.66667
233.3333333	236.11111
233.375	413.88889
233.4166667	375.0
233.4583333	572.22222
233.5	513.88889
233.5416667	483.33333
233.5833333	513.88889
233.625	330.55556
233.6666667	158.33333
233.7083333	80.55556
233.75	13.88889
233.7916667	0.0
233.8333333	0.0
233.875	0.0
233.9166667	0.0
233.9583333	0.0
234.0	0.0
234.0416667	0.0
234.0833333	0.0
234.125	0.0
234.1666667	2.77778
234.2083333	72.22222
234.25	188.88889
234.2916667	344.44444
234.3333333	361.11111
234.375	569.44444
234.4166667	630.55556
234.4583333	675.0
234.5	633.33333
234.5416667	619.44444
234.5833333	444.44444
234.625	313.88889
234.6666667	194.44444
234.7083333	75.0
234.75	27.77778
234.7916667	0.0
234.8333333	0.0
234.875	0.0
234.9166667	0.0
234.9583333	0.0
235.0	0.0
235.0416667	0.0
235.0833333	0.0
235.125	0.0
235.1666667	2.77778
235.2083333	69.44444
235.25	116.66667
235.2916667	194.44444
235.3333333	344.44444
235.375	608.33333
235.4166667	641.66667
235.4583333	719.44444
235.5	741.66667
235.5416667	744.44444
235.5833333	608.33333
235.625	441.66667
235.6666667	275.0
235.7083333	113.88889
235.75	5.55556
235.7916667	0.0
235.8333333	0.0
235.875	0.0
235.9166667	0.0
235.9583333	0.0
236.0	0.0
236.0416667	0.0
236.0833333	0.0
236.125	0.0
236.1666667	2.77778
236.2083333	47.22222
236.25	191.66667
236.2916667	288.88889
