#.t	.in_5
#d	degC
311.7083333	9.1
311.75	9.1
311.7916667	9.1
311.8333333	9.2
311.875	9.2
311.9166667	9.3
311.9583333	9.3
312.0	9.4
312.0416667	9.6
312.0833333	9.7
312.125	9.8
312.1666667	9.9
312.2083333	9.9
312.25	9.9
312.2916667	10.0
312.3333333	10.0
312.375	10.0
312.4166667	10.0
312.4583333	10.1
312.5	10.2
312.5416667	10.2
312.5833333	10.2
312.625	10.2
312.6666667	10.2
312.7083333	10.2
312.75	10.2
312.7916667	10.1
312.8333333	10.1
312.875	10.0
312.9166667	10.0
312.9583333	9.9
313.0	9.9
313.0416667	9.9
313.0833333	9.9
313.125	9.9
313.1666667	9.8
313.2083333	9.8
313.25	9.7
313.2916667	9.7
313.3333333	9.6
313.375	9.6
313.4166667	9.5
313.4583333	9.5
313.5	9.6
313.5416667	9.7
313.5833333	9.9
313.625	10.0
313.6666667	10.1
313.7083333	10.1
313.75	10.1
313.7916667	10.1
313.8333333	10.1
313.875	10.1
313.9166667	10.1
313.9583333	10.1
314.0	10.1
314.0416667	10.1
314.0833333	10.1
314.125	10.0
314.1666667	10.0
314.2083333	10.0
314.25	10.0
314.2916667	9.9
314.3333333	9.9
314.375	9.8
314.4166667	9.8
314.4583333	9.8
314.5	9.9
314.5416667	9.9
314.5833333	10.1
314.625	10.2
314.6666667	10.3
314.7083333	10.3
314.75	10.4
314.7916667	10.5
314.8333333	10.6
314.875	10.6
314.9166667	10.6
314.9583333	10.6
315.0	10.6
315.0416667	10.6
315.0833333	10.6
315.125	10.6
315.1666667	10.5
315.2083333	10.4
315.25	10.3
315.2916667	10.2
315.3333333	10.1
315.375	10.0
315.4166667	9.9
315.4583333	9.9
315.5	9.9
315.5416667	10.0
315.5833333	10.2
315.625	10.3
315.6666667	10.4
315.7083333	10.4
315.75	10.4
315.7916667	10.4
315.8333333	10.4
315.875	10.4
315.9166667	10.3
315.9583333	10.2
316.0	10.2
316.0416667	10.1
316.0833333	10.1
316.125	10.0
316.1666667	10.0
316.2083333	9.9
316.25	9.8
316.2916667	9.8
316.3333333	9.7
316.375	9.7
316.4166667	9.6
316.4583333	9.6
316.5	9.5
316.5416667	9.6
316.5833333	9.7
316.625	9.8
316.6666667	9.9
316.7083333	10.0
316.75	9.9
316.7916667	9.9
316.8333333	9.8
316.875	9.8
316.9166667	9.8
316.9583333	9.8
317.0	9.8
317.0416667	9.7
317.0833333	9.7
317.125	9.6
317.1666667	9.6
317.2083333	9.5
317.25	9.5
317.2916667	9.4
317.3333333	9.4
317.375	9.4
317.4166667	9.4
317.4583333	9.4
317.5	9.4
317.5416667	9.4
317.5833333	9.4
317.625	9.5
317.6666667	9.6
317.7083333	9.7
317.75	9.8
317.7916667	9.9
317.8333333	10.0
317.875	10.1
317.9166667	10.1
317.9583333	10.1
318.0	10.1
318.0416667	10.2
318.0833333	10.2
318.125	10.2
318.1666667	10.1
318.2083333	10.1
318.25	10.1
318.2916667	10.0
318.3333333	10.0
318.375	9.8
318.4166667	9.7
318.4583333	9.7
318.5	9.7
318.5416667	9.7
318.5833333	9.8
318.625	9.9
318.6666667	9.9
318.7083333	9.9
318.75	10.0
318.7916667	10.0
318.8333333	10.0
318.875	9.9
318.9166667	9.8
318.9583333	9.7
319.0	9.6
319.0416667	9.5
319.0833333	9.4
319.125	9.4
319.1666667	9.3
319.2083333	9.2
319.25	9.2
319.2916667	9.2
319.3333333	9.1
319.375	9.1
319.4166667	9.0
319.4583333	8.9
319.5	8.9
319.5416667	8.9
319.5833333	8.9
319.625	9.0
319.6666667	9.0
319.7083333	9.0
319.75	9.1
319.7916667	9.1
319.8333333	9.2
319.875	9.2
319.9166667	9.2
319.9583333	9.2
320.0	9.2
320.0416667	9.1
320.0833333	9.1
320.125	9.1
320.1666667	9.1
320.2083333	9.0
320.25	9.0
320.2916667	8.9
320.3333333	8.9
320.375	8.8
320.4166667	8.8
320.4583333	8.8
320.5	8.7
320.5416667	8.7
320.5833333	8.7
320.625	8.7
320.6666667	8.6
320.7083333	8.6
320.75	8.7
320.7916667	8.7
320.8333333	8.7
320.875	8.8
320.9166667	8.8
320.9583333	8.7
321.0	8.6
321.0416667	8.6
321.0833333	8.5
321.125	8.4
321.1666667	8.4
321.2083333	8.3
321.25	8.2
321.2916667	8.2
321.3333333	8.1
321.375	8.0
321.4166667	7.9
321.4583333	7.9
321.5	7.9
321.5416667	7.9
321.5833333	7.9
321.625	8.0
321.6666667	8.0
321.7083333	8.0
321.75	8.0
321.7916667	8.1
321.8333333	8.2
321.875	8.3
321.9166667	8.4
321.9583333	8.6
322.0	8.7
322.0416667	8.8
322.0833333	8.8
322.125	8.8
322.1666667	8.9
322.2083333	8.9
322.25	9.0
322.2916667	9.0
322.3333333	9.0
322.375	8.9
322.4166667	8.9
322.4583333	8.9
322.5	8.8
322.5416667	8.8
322.5833333	8.7
322.625	8.7
322.6666667	8.7
322.7083333	8.8
322.75	8.8
322.7916667	8.9
322.8333333	8.9
322.875	9.0
322.9166667	8.9
322.9583333	8.9
323.0	8.8
323.0416667	8.8
323.0833333	8.7
323.125	8.6
323.1666667	8.6
323.2083333	8.6
323.25	8.8
323.2916667	9.0
323.3333333	9.2
323.375	9.3
323.4166667	9.3
323.4583333	9.3
323.5	9.4
323.5416667	9.5
323.5833333	9.6
323.625	9.7
323.6666667	9.7
323.7083333	9.7
323.75	9.6
323.7916667	9.6
323.8333333	9.6
323.875	9.5
323.9166667	9.5
323.9583333	9.4
324.0	9.4
324.0416667	9.4
324.0833333	9.3
324.125	9.2
324.1666667	9.1
324.2083333	9.0
324.25	9.0
324.2916667	8.9
324.3333333	8.8
324.375	8.6
324.4166667	8.5
324.4583333	8.5
324.5	8.5
324.5416667	8.6
324.5833333	8.6
324.625	8.7
324.6666667	8.8
324.7083333	8.9
324.75	9.0
324.7916667	9.1
324.8333333	9.2
324.875	9.3
324.9166667	9.3
324.9583333	9.2
325.0	9.1
325.0416667	9.0
325.0833333	8.9
325.125	8.8
325.1666667	8.8
325.2083333	8.7
325.25	8.6
325.2916667	8.6
325.3333333	8.5
325.375	8.3
325.4166667	8.2
325.4583333	8.0
325.5	8.0
325.5416667	7.9
325.5833333	7.9
325.625	7.9
325.6666667	8.0
325.7083333	8.1
325.75	8.2
325.7916667	8.3
325.8333333	8.4
325.875	8.5
325.9166667	8.5
325.9583333	8.6
326.0	8.6
326.0416667	8.6
326.0833333	8.6
326.125	8.6
326.1666667	8.6
326.2083333	8.5
326.25	8.4
326.2916667	8.4
326.3333333	8.3
326.375	8.1
326.4166667	8.0
326.4583333	8.1
326.5	8.2
326.5416667	8.4
326.5833333	8.6
326.625	8.8
326.6666667	8.8
326.7083333	8.9
326.75	8.9
326.7916667	8.8
326.8333333	8.8
326.875	8.7
326.9166667	8.6
326.9583333	8.5
327.0	8.4
327.0416667	8.3
327.0833333	8.2
327.125	8.0
327.1666667	7.9
327.2083333	7.8
327.25	7.7
327.2916667	7.7
327.3333333	7.6
327.375	7.5
327.4166667	7.5
327.4583333	7.6
327.5	7.7
327.5416667	7.8
327.5833333	7.9
327.625	7.9
327.6666667	8.0
327.7083333	8.1
327.75	8.2
327.7916667	8.2
327.8333333	8.2
327.875	8.3
327.9166667	8.3
327.9583333	8.3
328.0	8.3
328.0416667	8.4
328.0833333	8.4
328.125	8.4
328.1666667	8.4
328.2083333	8.4
328.25	8.4
328.2916667	8.4
328.3333333	8.4
328.375	8.3
328.4166667	8.3
328.4583333	8.3
328.5	8.4
328.5416667	8.7
328.5833333	9.0
328.625	9.4
328.6666667	9.8
328.7083333	10.0
328.75	10.2
328.7916667	10.3
328.8333333	10.3
328.875	10.3
328.9166667	10.3
328.9583333	10.3
329.0	10.2
329.0416667	10.1
329.0833333	10.1
329.125	10.0
329.1666667	10.0
329.2083333	9.9
329.25	9.9
329.2916667	9.8
329.3333333	9.7
329.375	9.6
329.4166667	9.4
329.4583333	9.2
329.5	9.1
329.5416667	9.1
329.5833333	9.2
329.625	9.2
329.6666667	9.3
329.7083333	9.4
329.75	9.4
329.7916667	9.4
329.8333333	9.4
329.875	9.3
329.9166667	9.3
329.9583333	9.2
330.0	9.1
330.0416667	9.1
330.0833333	9.1
330.125	9.0
330.1666667	8.9
330.2083333	8.8
330.25	8.8
330.2916667	8.8
330.3333333	8.7
330.375	8.6
330.4166667	8.5
330.4583333	8.5
330.5	8.4
330.5416667	8.4
330.5833333	8.5
330.625	8.7
330.6666667	8.8
330.7083333	8.8
330.75	8.8
330.7916667	8.8
330.8333333	8.8
330.875	8.9
330.9166667	8.9
330.9583333	8.9
331.0	8.8
331.0416667	8.8
331.0833333	8.8
331.125	8.8
331.1666667	8.7
331.2083333	8.6
331.25	8.5
331.2916667	8.6
331.3333333	8.7
331.375	9.0
331.4166667	9.4
331.4583333	9.8
331.5	10.0
331.5416667	10.0
331.5833333	10.0
331.625	10.0
331.6666667	9.9
331.7083333	9.8
331.75	9.8
331.7916667	9.7
331.8333333	9.7
331.875	9.6
331.9166667	9.6
331.9583333	9.5
332.0	9.4
332.0416667	9.3
332.0833333	9.2
332.125	9.1
332.1666667	9.0
332.2083333	8.9
332.25	8.8
332.2916667	8.7
332.3333333	8.6
332.375	8.4
332.4166667	8.4
332.4583333	8.4
332.5	8.4
332.5416667	
332.5833333	
332.625	8.8
332.6666667	8.8
332.7083333	8.8
332.75	8.8
332.7916667	8.8
332.8333333	8.8
332.875	8.9
332.9166667	8.9
332.9583333	8.9
333.0	8.8
333.0416667	8.8
333.0833333	8.8
333.125	8.7
333.1666667	8.7
333.2083333	8.6
333.25	8.6
333.2916667	8.5
333.3333333	8.4
333.375	8.2
333.4166667	8.1
333.4583333	8.0
333.5	7.9
333.5416667	8.0
333.5833333	8.1
333.625	8.1
333.6666667	8.2
333.7083333	8.2
333.75	8.1
333.7916667	8.1
333.8333333	8.1
333.875	8.0
333.9166667	8.0
333.9583333	7.9
334.0	7.9
334.0416667	7.8
334.0833333	7.8
334.125	7.8
334.1666667	7.7
334.2083333	7.7
334.25	7.6
334.2916667	7.5
334.3333333	7.4
334.375	7.2
334.4166667	7.1
334.4583333	7.0
334.5	7.0
334.5416667	7.0
334.5833333	7.1
334.625	7.2
334.6666667	7.2
334.7083333	7.3
334.75	7.3
334.7916667	7.3
334.8333333	7.4
334.875	7.3
334.9166667	7.3
334.9583333	7.3
335.0	7.2
335.0416667	7.2
335.0833333	7.2
335.125	7.2
335.1666667	7.2
335.2083333	7.1
335.25	7.1
335.2916667	7.1
335.3333333	7.0
335.375	6.9
335.4166667	6.9
335.4583333	6.8
335.5	6.7
335.5416667	6.7
335.5833333	6.7
335.625	6.7
335.6666667	6.8
335.7083333	6.8
335.75	6.9
335.7916667	7.0
335.8333333	7.0
335.875	7.0
335.9166667	7.0
335.9583333	6.9
336.0	6.9
336.0416667	6.9
336.0833333	6.8
336.125	6.8
336.1666667	6.8
336.2083333	6.8
336.25	6.8
336.2916667	6.7
336.3333333	6.7
336.375	6.7
336.4166667	6.5
336.4583333	6.5
336.5	6.6
336.5416667	6.8
336.5833333	7.1
336.625	7.4
336.6666667	7.6
336.7083333	7.8
336.75	8.0
336.7916667	8.0
336.8333333	8.1
336.875	8.4
336.9166667	8.7
336.9583333	9.0
337.0	9.2
337.0416667	9.2
337.0833333	9.0
337.125	8.8
337.1666667	8.4
337.2083333	8.1
337.25	7.7
337.2916667	7.5
337.3333333	7.4
337.375	7.4
337.4166667	7.4
337.4583333	7.3
337.5	7.0
337.5416667	6.7
337.5833333	6.6
337.625	6.6
337.6666667	6.5
337.7083333	6.4
337.75	6.4
337.7916667	6.3
337.8333333	6.3
337.875	6.3
337.9166667	6.2
337.9583333	6.2
338.0	6.1
338.0416667	5.9
338.0833333	5.7
338.125	5.5
338.1666667	5.3
338.2083333	5.2
338.25	5.4
338.2916667	5.8
338.3333333	6.4
338.375	6.7
338.4166667	6.9
338.4583333	7.0
338.5	7.1
338.5416667	7.1
338.5833333	7.1
338.625	7.1
338.6666667	7.1
338.7083333	7.0
338.75	6.9
338.7916667	6.8
338.8333333	6.7
338.875	6.6
338.9166667	6.6
338.9583333	6.5
339.0	6.3
339.0416667	6.0
339.0833333	5.8
339.125	5.6
339.1666667	5.6
339.2083333	5.7
339.25	6.0
339.2916667	6.5
339.3333333	6.9
339.375	7.3
339.4166667	7.4
339.4583333	7.3
339.5	7.2
339.5416667	7.1
339.5833333	7.1
339.625	7.0
339.6666667	6.9
339.7083333	6.8
339.75	6.7
339.7916667	6.7
339.8333333	6.6
339.875	6.5
339.9166667	6.4
339.9583333	6.3
340.0	6.2
340.0416667	6.1
340.0833333	6.0
340.125	5.9
340.1666667	5.9
340.2083333	5.8
340.25	5.7
340.2916667	5.6
340.3333333	5.5
340.375	5.3
340.4166667	5.2
340.4583333	5.1
340.5	5.1
340.5416667	5.1
340.5833333	5.1
340.625	5.1
340.6666667	5.1
340.7083333	5.1
340.75	5.1
340.7916667	5.1
340.8333333	5.0
340.875	4.9
340.9166667	4.9
340.9583333	4.8
341.0	4.7
341.0416667	4.6
341.0833333	4.6
341.125	4.6
341.1666667	4.5
341.2083333	4.5
341.25	4.5
341.2916667	4.5
341.3333333	4.5
341.375	4.5
341.4166667	4.4
341.4583333	4.4
341.5	4.4
341.5416667	4.4
341.5833333	4.4
341.625	4.4
341.6666667	4.4
341.7083333	4.4
341.75	4.4
341.7916667	4.4
341.8333333	4.4
341.875	4.4
341.9166667	4.4
341.9583333	4.3
342.0	4.3
342.0416667	4.1
342.0833333	4.0
342.125	3.9
342.1666667	3.8
342.2083333	3.7
342.25	3.6
342.2916667	3.5
342.3333333	3.6
342.375	3.6
342.4166667	3.7
342.4583333	3.8
342.5	4.0
342.5416667	4.1
342.5833333	4.3
342.625	4.4
342.6666667	4.5
342.7083333	4.5
342.75	4.5
342.7916667	4.5
342.8333333	4.4
342.875	4.4
342.9166667	4.3
342.9583333	4.3
343.0	4.3
343.0416667	4.3
343.0833333	4.1
343.125	4.1
343.1666667	3.9
343.2083333	3.8
343.25	3.7
343.2916667	3.7
343.3333333	3.6
343.375	3.6
343.4166667	3.7
343.4583333	3.8
343.5	4.0
343.5416667	4.1
343.5833333	4.3
343.625	4.4
343.6666667	4.5
343.7083333	4.6
343.75	4.6
343.7916667	4.6
343.8333333	4.5
343.875	4.4
343.9166667	4.3
343.9583333	4.1
344.0	4.0
344.0416667	4.3
344.0833333	5.4
344.125	6.7
344.1666667	7.1
344.2083333	7.0
344.25	6.9
344.2916667	6.8
344.3333333	6.7
344.375	6.6
344.4166667	6.4
344.4583333	6.1
344.5	5.9
344.5416667	5.7
344.5833333	5.7
344.625	5.6
344.6666667	5.5
344.7083333	5.4
344.75	5.3
344.7916667	5.2
344.8333333	5.1
344.875	5.0
344.9166667	4.9
344.9583333	4.8
345.0	4.7
345.0416667	4.6
345.0833333	4.6
345.125	4.5
345.1666667	4.3
345.2083333	4.3
345.25	4.2
345.2916667	4.1
345.3333333	4.0
345.375	4.0
345.4166667	3.9
345.4583333	3.9
345.5	3.9
345.5416667	3.9
345.5833333	3.9
345.625	3.9
345.6666667	3.9
345.7083333	3.9
345.75	3.8
345.7916667	3.8
345.8333333	3.8
345.875	3.8
345.9166667	3.7
345.9583333	3.6
346.0	3.6
346.0416667	3.5
346.0833333	3.4
346.125	3.4
346.1666667	3.4
346.2083333	3.4
346.25	3.5
346.2916667	3.5
346.3333333	3.6
346.375	3.6
346.4166667	3.6
346.4583333	3.6
346.5	3.7
346.5416667	3.7
346.5833333	3.8
346.625	3.8
346.6666667	3.8
346.7083333	3.8
346.75	3.7
346.7916667	3.7
346.8333333	3.7
346.875	3.6
346.9166667	3.5
346.9583333	3.5
347.0	3.4
347.0416667	3.4
347.0833333	3.3
347.125	3.3
347.1666667	3.2
347.2083333	3.2
347.25	3.1
347.2916667	3.1
347.3333333	3.1
347.375	3.1
347.4166667	3.3
347.4583333	3.4
347.5	3.5
347.5416667	3.6
347.5833333	3.6
347.625	3.6
347.6666667	3.6
347.7083333	3.6
347.75	3.6
347.7916667	3.5
347.8333333	3.5
347.875	3.6
347.9166667	3.6
347.9583333	3.6
348.0	3.5
348.0416667	3.5
348.0833333	3.5
348.125	3.5
348.1666667	3.4
348.2083333	3.4
348.25	3.4
348.2916667	3.3
348.3333333	3.4
348.375	3.4
348.4166667	3.6
348.4583333	3.7
348.5	3.9
348.5416667	4.1
348.5833333	4.1
348.625	4.2
348.6666667	4.3
348.7083333	4.3
348.75	4.4
348.7916667	4.5
348.8333333	4.6
348.875	4.6
348.9166667	4.7
348.9583333	4.8
349.0	4.8
349.0416667	4.8
349.0833333	4.8
349.125	4.6
349.1666667	4.6
349.2083333	4.8
349.25	5.1
349.2916667	5.6
349.3333333	6.6
349.375	7.4
349.4166667	7.7
349.4583333	7.8
349.5	7.9
349.5416667	7.9
349.5833333	7.9
349.625	7.9
349.6666667	7.7
349.7083333	7.6
349.75	7.4
349.7916667	7.2
349.8333333	7.0
349.875	6.8
349.9166667	6.7
349.9583333	6.6
350.0	6.6
350.0416667	6.6
350.0833333	6.5
350.125	6.5
350.1666667	6.5
350.2083333	6.5
350.25	6.5
350.2916667	6.5
350.3333333	6.5
350.375	6.4
350.4166667	6.4
350.4583333	6.4
350.5	6.5
350.5416667	6.6
350.5833333	6.8
350.625	7.0
350.6666667	7.0
350.7083333	7.0
350.75	7.0
350.7916667	6.9
350.8333333	6.9
350.875	6.9
350.9166667	7.0
350.9583333	7.1
351.0	7.1
351.0416667	7.1
351.0833333	7.0
351.125	7.0
351.1666667	7.0
351.2083333	7.0
351.25	7.0
351.2916667	7.0
351.3333333	7.1
351.375	7.1
351.4166667	7.1
351.4583333	7.1
351.5	7.2
351.5416667	7.2
351.5833333	7.2
351.625	7.3
351.6666667	7.3
351.7083333	7.3
351.75	7.2
351.7916667	7.2
351.8333333	7.2
351.875	7.2
351.9166667	7.2
351.9583333	7.1
352.0	7.1
352.0416667	7.1
352.0833333	7.0
352.125	7.1
352.1666667	7.1
352.2083333	7.3
352.25	7.7
352.2916667	8.1
352.3333333	8.1
352.375	8.1
352.4166667	8.0
352.4583333	8.0
352.5	8.0
352.5416667	8.0
352.5833333	8.0
352.625	7.9
352.6666667	7.8
352.7083333	7.7
352.75	7.6
352.7916667	7.5
352.8333333	7.5
352.875	7.4
352.9166667	7.3
352.9583333	7.2
353.0	7.2
353.0416667	7.1
353.0833333	7.1
353.125	7.1
353.1666667	7.2
353.2083333	7.2
353.25	7.2
353.2916667	7.2
353.3333333	7.3
353.375	7.3
353.4166667	7.3
353.4583333	7.3
353.5	7.4
353.5416667	7.4
353.5833333	7.4
353.625	7.4
353.6666667	7.3
353.7083333	7.3
353.75	7.2
353.7916667	7.2
353.8333333	7.1
353.875	7.0
353.9166667	6.9
353.9583333	6.8
354.0	6.7
354.0416667	6.7
354.0833333	6.6
354.125	6.5
354.1666667	6.4
354.2083333	6.3
354.25	6.3
354.2916667	6.3
354.3333333	6.3
354.375	6.3
354.4166667	6.3
354.4583333	6.2
354.5	6.2
354.5416667	6.2
354.5833333	6.2
354.625	6.2
354.6666667	6.2
354.7083333	6.2
354.75	6.2
354.7916667	6.2
354.8333333	6.2
354.875	6.1
354.9166667	6.0
354.9583333	6.0
355.0	5.9
355.0416667	5.9
355.0833333	5.8
355.125	5.7
355.1666667	5.7
355.2083333	5.8
355.25	5.9
355.2916667	6.1
355.3333333	6.3
355.375	6.7
355.4166667	7.1
355.4583333	7.4
355.5	7.7
355.5416667	7.9
355.5833333	8.0
355.625	8.1
355.6666667	8.0
355.7083333	8.0
355.75	7.8
355.7916667	7.6
355.8333333	7.5
355.875	7.3
355.9166667	7.2
355.9583333	7.1
356.0	7.0
356.0416667	6.9
356.0833333	6.9
356.125	6.8
356.1666667	6.7
356.2083333	6.7
356.25	6.7
356.2916667	6.6
356.3333333	6.6
356.375	6.6
356.4166667	6.6
356.4583333	6.6
356.5	6.6
356.5416667	6.6
356.5833333	6.6
356.625	6.6
356.6666667	6.6
356.7083333	6.6
356.75	6.6
356.7916667	6.6
356.8333333	6.6
356.875	6.6
356.9166667	6.6
356.9583333	6.6
357.0	6.6
357.0416667	6.7
357.0833333	6.8
357.125	6.9
357.1666667	7.2
357.2083333	7.6
357.25	8.1
357.2916667	8.4
357.3333333	8.6
357.375	8.6
357.4166667	8.6
357.4583333	8.7
357.5	8.7
357.5416667	8.7
357.5833333	8.7
357.625	8.8
357.6666667	8.8
357.7083333	8.8
357.75	8.8
357.7916667	8.8
357.8333333	8.8
357.875	8.8
357.9166667	8.8
357.9583333	8.8
358.0	8.8
358.0416667	8.8
358.0833333	8.7
358.125	8.7
358.1666667	8.8
358.2083333	8.8
358.25	8.8
358.2916667	8.8
358.3333333	8.8
358.375	8.8
358.4166667	8.8
358.4583333	8.8
358.5	8.8
358.5416667	8.9
358.5833333	8.9
358.625	9.0
358.6666667	9.0
358.7083333	9.0
358.75	9.0
358.7916667	9.0
358.8333333	9.0
358.875	9.0
358.9166667	9.0
358.9583333	9.0
359.0	9.0
359.0416667	9.0
359.0833333	9.0
359.125	9.0
359.1666667	8.9
359.2083333	8.9
359.25	8.9
359.2916667	8.9
359.3333333	8.9
359.375	8.9
359.4166667	8.9
359.4583333	8.8
359.5	8.8
359.5416667	8.8
359.5833333	8.8
359.625	8.9
359.6666667	8.9
359.7083333	8.8
359.75	8.8
359.7916667	8.8
359.8333333	8.9
359.875	8.9
359.9166667	8.9
359.9583333	8.9
360.0	8.9
360.0416667	8.8
360.0833333	8.8
360.125	8.8
360.1666667	8.8
360.2083333	8.8
360.25	8.7
360.2916667	8.7
360.3333333	8.6
360.375	8.5
360.4166667	8.5
360.4583333	8.4
360.5	8.4
360.5416667	8.3
360.5833333	8.3
360.625	8.3
360.6666667	8.2
360.7083333	8.2
360.75	8.1
360.7916667	8.1
360.8333333	8.0
360.875	8.0
360.9166667	8.0
360.9583333	8.0
361.0	8.0
361.0416667	8.0
361.0833333	8.0
361.125	8.0
361.1666667	8.0
361.2083333	7.9
361.25	7.9
361.2916667	7.8
361.3333333	7.8
361.375	7.8
361.4166667	7.9
361.4583333	8.0
361.5	8.2
361.5416667	8.3
361.5833333	8.3
361.625	8.3
361.6666667	8.3
361.7083333	8.3
361.75	8.2
361.7916667	8.2
361.8333333	8.2
361.875	8.1
361.9166667	8.1
361.9583333	8.0
362.0	7.9
362.0416667	7.9
362.0833333	7.8
362.125	7.8
362.1666667	7.8
362.2083333	7.8
362.25	7.9
362.2916667	7.9
362.3333333	7.8
362.375	7.8
362.4166667	7.8
362.4583333	7.7
362.5	7.7
362.5416667	7.7
362.5833333	7.7
362.625	7.7
362.6666667	7.6
362.7083333	7.5
362.75	7.5
362.7916667	7.5
362.8333333	7.4
362.875	7.4
362.9166667	7.4
362.9583333	7.4
363.0	7.5
363.0416667	7.5
363.0833333	7.5
363.125	7.5
363.1666667	7.6
363.2083333	7.6
363.25	7.6
363.2916667	7.6
363.3333333	7.7
363.375	7.7
363.4166667	7.7
363.4583333	7.7
363.5	7.7
363.5416667	7.8
363.5833333	7.8
363.625	7.8
363.6666667	7.9
363.7083333	7.9
363.75	7.9
363.7916667	7.9
363.8333333	7.9
363.875	7.9
363.9166667	8.0
363.9583333	8.0
364.0	8.1
364.0416667	8.1
364.0833333	8.1
364.125	8.1
364.1666667	8.1
364.2083333	8.0
364.25	8.0
364.2916667	8.0
364.3333333	8.0
364.375	7.9
364.4166667	7.9
364.4583333	7.9
364.5	7.9
364.5416667	8.0
364.5833333	8.0
364.625	8.0
364.6666667	8.0
364.7083333	7.9
364.75	7.9
364.7916667	7.9
364.8333333	7.8
364.875	7.8
364.9166667	7.7
364.9583333	7.7
365.0	7.7
365.0416667	7.7
365.0833333	7.7
365.125	7.7
365.1666667	7.7
365.2083333	7.7
365.25	7.7
365.2916667	7.7
365.3333333	7.7
365.375	7.6
365.4166667	7.6
365.4583333	7.6
365.5	7.7
365.5416667	7.7
365.5833333	7.7
365.625	7.7
365.6666667	7.7
365.7083333	7.7
365.75	7.7
365.7916667	7.7
365.8333333	7.7
365.875	7.7
365.9166667	7.7
365.9583333	7.7
