#.t	.River_1.DO	.River_1.NH4	.River_2.DO	.River_2.NH4	.River_3.DO	.River_3.NH4	.River_4.DO	.River_4.NH4	.River_5.DO	.River_5.NH4
#d	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3
236.16	8.5565393	0.048617745	8.7047779	0.047237266	8.74565	0.04590762	8.7591576	0.044641527	8.7658653	0.043418373
236.17	8.5608374	0.048620917	8.71049	0.047241423	8.7518351	0.04591001	8.7654956	0.044641903	8.7722126	0.043418331
236.18	8.5647833	0.048624273	8.7158985	0.047245751	8.7577318	0.045912711	8.7715601	0.044642554	8.7782997	0.043418414
236.19	8.5686081	0.048627401	8.7210689	0.047250193	8.7633914	0.045915709	8.777399	0.044643489	8.7841733	0.043418639
236.2	8.5723629	0.048630403	8.7260937	0.047254725	8.7689064	0.045918913	8.7831006	0.044644625	8.7899173	0.04341897
236.21	8.5760188	0.048633298	8.7309537	0.04725933	8.7742468	0.04592239	8.7886351	0.044646043	8.7955042	0.043419459
236.22	8.579349	0.048636717	8.7356784	0.047264035	8.7794509	0.045926107	8.7940383	0.044647724	8.8009681	0.043420105
236.23	8.5826554	0.048640004	8.7402904	0.047268852	8.784544	0.045930049	8.7993347	0.044649659	8.8063322	0.043420911
236.24	8.5859735	0.048643086	8.7447965	0.047273771	8.7895278	0.045934233	8.8045252	0.044651874	8.8115979	0.043421901
236.25	8.5892574	0.048646127	8.7492375	0.04727874	8.7944361	0.045938615	8.8096422	0.044654328	8.8167956	0.043423057
236.26	8.5923041	0.048649603	8.7536056	0.047283801	8.799269	0.045943212	8.814685	0.044657052	8.8219247	0.043424408
236.27	8.595393	0.048652888	8.7579045	0.047288974	8.8040336	0.045948032	8.8196605	0.044660061	8.8269918	0.043425974
236.28	8.5985275	0.048656006	8.7621621	0.047294209	8.8087515	0.045953026	8.8245901	0.044663296	8.8320168	0.043427717
236.29	8.6017179	0.048658932	8.7663862	0.047299477	8.8134233	0.045958206	8.8294732	0.044666784	8.8369993	0.043429665
236.3	8.6049712	0.04866166	8.7705877	0.047304754	8.8180559	0.045963561	8.8343161	0.044670521	8.841945	0.043431822
236.31	8.6082816	0.048664212	8.7747769	0.04731001	8.8226555	0.045969078	8.8391238	0.044674505	8.8468586	0.043434193
236.32	8.6116226	0.048666654	8.7789612	0.047315228	8.8272278	0.045974741	8.8439009	0.044678731	8.851744	0.043436782
236.33	8.6149939	0.048668997	8.7831445	0.0473204	8.8317781	0.045980534	8.848652	0.044683186	8.8566054	0.043439585
236.34	8.6178711	0.048671972	8.7871444	0.047325524	8.8361305	0.04598643	8.853199	0.044687867	8.8612647	0.043442608
236.35	8.619967	0.048675028	8.7904069	0.047330632	8.8397565	0.045992349	8.8570123	0.044692691	8.8651918	0.04344578
236.36	8.6216392	0.048677829	8.7931177	0.047335695	8.8428321	0.045998283	8.8602702	0.044697628	8.8685638	0.043449077
236.37	8.6229314	0.048680378	8.7953127	0.047340686	8.8453864	0.046004228	8.8630019	0.044702681	8.8714093	0.043452511
236.38	8.6238217	0.048682587	8.7969353	0.04734556	8.8473548	0.046010162	8.8651423	0.044707828	8.8736623	0.043456064
236.39	8.6239747	0.048684354	8.7976283	0.04735021	8.8483675	0.046016015	8.8663189	0.04471301	8.8749493	0.043459688
236.4	8.6232509	0.048685832	8.7973156	0.047354563	8.848339	0.046021737	8.8664443	0.044718195	8.8751819	0.043463362
236.41	8.621976	0.048687076	8.7963131	0.047358674	8.8475946	0.046027338	8.8658461	0.044723377	8.8746874	0.043467081
236.42	8.6202909	0.048688094	8.7947683	0.047362538	8.8462778	0.04603282	8.8646686	0.044728553	8.8736107	0.04347084
236.43	8.6182569	0.048688888	8.7927474	0.047366155	8.8444542	0.046038166	8.8629763	0.044733711	8.872016	0.043474635
236.44	8.6158543	0.048689465	8.7902289	0.047369465	8.8420944	0.046043334	8.8607383	0.044738839	8.8698717	0.043478473
236.45	8.6131857	0.048689879	8.7873466	0.047372501	8.8393365	0.046048331	8.858093	0.04474393	8.8673165	0.043482346
236.46	8.6101689	0.048690483	8.7841783	0.047375288	8.8362638	0.04605315	8.8551244	0.044748974	8.8644347	0.043486248
236.47	8.6053644	0.048693333	8.7801904	0.047377983	8.8323988	0.046057708	8.851351	0.044753892	8.8607417	0.043490116
236.48	8.6000239	0.048695641	8.7753018	0.047380682	8.8276782	0.046062018	8.8467148	0.04475865	8.8561795	0.043493912
236.49	8.5942876	0.048697485	8.7697121	0.047383329	8.8222757	0.04606612	8.8413942	0.044763255	8.8509278	0.043497637
236.5	8.5881002	0.048699104	8.7634812	0.047385871	8.8162343	0.046070007	8.8354346	0.044767689	8.8450328	0.043501279
236.51	8.5802469	0.04870436	8.7570029	0.047388679	8.8100207	0.046073757	8.8293095	0.044771999	8.8389718	0.043504879
236.52	8.5730603	0.048708867	8.7506107	0.047391943	8.803985	0.046077484	8.8233765	0.044776246	8.8331051	0.043508482
236.53	8.5664524	0.04871266	8.7443237	0.047395546	8.7981023	0.046081239	8.817614	0.044780435	8.8274115	0.043512084
236.54	8.5603039	0.048715838	8.7381445	0.047399362	8.7923413	0.04608505	8.8119899	0.044784579	8.8218591	0.043515683
236.55	8.5550228	0.048716141	8.7316181	0.047403089	8.7861879	0.046088865	8.8059832	0.044788625	8.8159232	0.043519212
236.56	8.5490286	0.048715305	8.7240496	0.047406255	8.7788711	0.046092532	8.7988096	0.044792461	8.8088138	0.043522554
236.57	8.5421247	0.048714114	8.7155425	0.047408793	8.7705019	0.046095989	8.7905753	0.04479608	8.8006391	0.043525694
236.58	8.5346041	0.048712665	8.7063702	0.047410832	8.7613899	0.046099236	8.7815894	0.044799518	8.7917105	0.043528666
236.59	8.5269981	0.048710171	8.6967317	0.047412294	8.7517242	0.04610224	8.7720405	0.044802774	8.7822188	0.043531472
236.6	8.5195959	0.048707253	8.6871777	0.047413103	8.7420418	0.046104996	8.7624664	0.044805894	8.7727072	0.043534167
236.61	8.5122774	0.048704305	8.6777422	0.04741341	8.7324071	0.04610752	8.75293	0.044808905	8.7632369	0.04353678
236.62	8.5050354	0.048701331	8.6684189	0.047413222	8.7228233	0.046109764	8.7434313	0.044811784	8.7538069	0.043539302
236.63	8.4982984	0.048697167	8.659196	0.047412571	8.713284	0.04611173	8.7339633	0.044814535	8.744409	0.043541742
236.64	8.4919305	0.048692109	8.6501311	0.047411158	8.7037997	0.046113311	8.7245304	0.044817107	8.7350466	0.043544077
236.65	8.4855043	0.048687243	8.6411913	0.047409098	8.6943663	0.046114492	8.7151266	0.044819495	8.7257122	0.04354631
236.66	8.4790335	0.048682533	8.6323465	0.047406508	8.6849796	0.046115276	8.7057482	0.044821693	8.7164012	0.043548445
236.67	8.4728263	0.048677356	8.6236674	0.047403408	8.6757199	0.046115617	8.6964749	0.044823675	8.7071929	0.043550476
236.68	8.4679513	0.048671381	8.616085	0.047399819	8.6674988	0.04611564	8.6882305	0.04482556	8.6990224	0.043552536
236.69	8.4640349	0.048665909	8.6097026	0.047395866	8.6604341	0.046115374	8.6811309	0.044827372	8.6920043	0.043554657
236.7	8.4609307	0.048660903	8.6043864	0.047391596	8.6544047	0.046114782	8.6750474	0.044829083	8.6860049	0.04355683
236.71	8.4585284	0.048655903	8.5998619	0.047387119	8.6491531	0.046113907	8.6697231	0.044830685	8.6807632	0.043559036
236.72	8.4569307	0.048650599	8.596166	0.047382357	8.6447072	0.046112689	8.6651808	0.044832135	8.6762983	0.043561266
236.73	8.4557104	0.048645752	8.5931288	0.047377346	8.6409063	0.046111138	8.6612584	0.044833417	8.6724451	0.043563502
236.74	8.4547911	0.04864133	8.5906423	0.04737218	8.6376615	0.046109261	8.6578686	0.044834514	8.6691139	0.043565728
236.75	8.4541452	0.04863721	8.5886207	0.047366914	8.634896	0.046107084	8.6549365	0.044835421	8.6662293	0.043567931
236.76	8.4542039	0.048632924	8.5873188	0.047361592	8.6328638	0.046104644	8.6527193	0.044836155	8.6640502	0.043570136
236.77	8.4550737	0.048629076	8.5870376	0.047356293	8.6318679	0.046101987	8.6515213	0.044836738	8.6628817	0.043572378
236.78	8.4564527	0.048625633	8.5874677	0.047351033	8.6315998	0.046099165	8.6510361	0.044837191	8.662416	0.043574635
236.79	8.4582743	0.048622637	8.5885598	0.047345867	8.6320217	0.046096179	8.6512257	0.044837496	8.6626127	0.043576894
236.8	8.4601342	0.048620362	8.5900207	0.047340824	8.6328572	0.046093002	8.6518129	0.044837599	8.6631886	0.043579103
236.81	8.4616705	0.048618439	8.5913733	0.047335917	8.6336489	0.046089592	8.6523426	0.044837426	8.6636838	0.043581181
236.82	8.4629508	0.048616716	8.5925903	0.047331158	8.6343718	0.046085976	8.6527969	0.044836967	8.6640829	0.043583104
236.83	8.4640752	0.048615121	8.593719	0.047326512	8.6350505	0.046082236	8.6532049	0.044836316	8.6644233	0.043584913
236.84	8.4649788	0.048613798	8.5947289	0.047322036	8.635672	0.046078339	8.6535574	0.044835386	8.6646919	0.043586545
236.85	8.4656475	0.048612856	8.5956245	0.047317774	8.6362422	0.046074316	8.6538636	0.044834185	8.6649007	0.043587986
236.86	8.4662123	0.048611996	8.5964264	0.047313706	8.6367704	0.046070204	8.6541358	0.044832741	8.665065	0.04358924
236.87	8.466679	0.048611237	8.5971316	0.047309876	8.6372562	0.046066026	8.654378	0.044831032	8.66519	0.043590271
236.88	8.4667733	0.048611793	8.597873	0.04730622	8.6378095	0.046061837	8.6546949	0.044829201	8.6653861	0.043591192
236.89	8.4669529	0.048613732	8.5990358	0.047303183	8.6388724	0.046057728	8.6555361	0.044827203	8.6661031	0.043591952
236.9	8.4677433	0.04861555	8.6006755	0.047300743	8.6404839	0.046053773	8.6569411	0.044825112	8.6673818	0.043592599
236.91	8.4689799	0.048617281	8.6026868	0.047298789	8.6425191	0.046050001	8.6587863	0.044822955	8.6690985	0.043593141
236.92	8.470388	0.048619422	8.6049881	0.047297291	8.6448922	0.046046435	8.6609877	0.044820743	8.6711695	0.043593572
236.93	8.4713514	0.048622154	8.6070437	0.047296284	8.6470951	0.046043047	8.6630436	0.044818423	8.6730927	0.043593815
236.94	8.4720679	0.04862458	8.6087359	0.047295692	8.6489984	0.046039846	8.6648276	0.044816002	8.6747442	0.043593863
236.95	8.4725803	0.048626738	8.6101103	0.047295445	8.6506313	0.046036851	8.6663695	0.044813502	8.6761564	0.043593714
236.96	8.4728084	0.048629147	8.6112607	0.047295465	8.65207	0.046034056	8.6677415	0.044810955	8.6774032	0.043593405
236.97	8.4725494	0.048633732	8.6125674	0.047296091	8.6537321	0.046031597	8.6693634	0.044808444	8.6789068	0.043592973
236.98	8.4728584	0.048637913	8.6142049	0.047297338	8.6557875	0.046029499	8.6714018	0.044806022	8.6808339	0.043592479
236.99	8.473671	0.048641707	8.6161577	0.047299146	8.6582026	0.04602783	8.6738274	0.044803728	8.6831563	0.043591932
237	8.4748101	0.048645321	8.6183536	0.047301377	8.6608874	0.046026562	8.6765478	0.044801571	8.6857819	0.043591349
237.01	8.4754914	0.048649916	8.62043	0.047304056	8.6634944	0.046025696	8.6792207	0.044799542	8.6883707	0.043590693
237.02	8.4758816	0.048654068	8.6220456	0.04730715	8.6656883	0.046025201	8.6815134	0.04479762	8.6905921	0.043589933
237.03	8.4760947	0.048657772	8.6233103	0.047310517	8.6675537	0.046025043	8.6835051	0.044795813	8.6925251	0.043589093
237.04	8.4762123	0.048660911	8.6242566	0.04731412	8.6691067	0.046025289	8.6852144	0.044794172	8.6941911	0.043588185
237.05	8.4768589	0.048663259	8.6254244	0.047317869	8.6708635	0.046025924	8.687147	0.04479275	8.6960925	0.043587296
237.06	8.4787033	0.048665403	8.6276943	0.047321835	8.6736845	0.046027154	8.6901607	0.044791755	8.6990881	0.04358658
237.07	8.4813848	0.048667506	8.6308097	0.047325928	8.677317	0.046028847	8.6939976	0.044791129	8.7029179	0.043586032
237.08	8.4847287	0.048669586	8.6346375	0.047330141	8.6816333	0.046030977	8.6985287	0.044790879	8.7074533	0.043585663
237.09	8.4892356	0.048670351	8.6392293	0.047334397	8.6866702	0.04603359	8.7037904	0.044791078	8.7127329	0.043585526
237.1	8.4943979	0.048670785	8.6444759	0.047338498	8.6922905	0.046036613	8.7096407	0.044791712	8.7186143	0.04358563
237.11	8.4998934	0.048671389	8.6502174	0.047342479	8.6983549	0.046039947	8.7159357	0.044792727	8.7249515	0.043585958
237.12	8.5057147	0.04867218	8.6564617	0.047346349	8.7048765	0.046043603	8.7226843	0.044794185	8.731755	0.043586569
237.13	8.5117954	0.048673136	8.6631193	0.04735014	8.7117793	0.046047528	8.7298075	0.044796065	8.7389442	0.043587468
237.14	8.5180615	0.048674215	8.6700778	0.047353883	8.718963	0.046051653	8.7372042	0.044798291	8.7464152	0.043588621
237.15	8.524501	0.048675429	8.6773287	0.047357586	8.7264223	0.046055974	8.7448668	0.044800886	8.7541602	0.04359006
237.16	8.5310762	0.048676775	8.684823	0.047361265	8.7341135	0.046060463	8.7527511	0.04480382	8.7621334	0.043591778
237.17	8.5378544	0.048677912	8.6924905	0.047364922	8.7419693	0.046065105	8.7607877	0.044807102	8.7702642	0.0435938
237.18	8.544508	0.04867839	8.6998573	0.047368394	8.7494946	0.046069811	8.7684776	0.044810654	8.7780516	0.043596072
237.19	8.5506423	0.048678998	8.7068236	0.047371651	8.7565922	0.04607452	8.7757224	0.044814412	8.7853948	0.043598551
237.2	8.5563417	0.048679725	8.7134369	0.047374739	8.7633198	0.046079213	8.7825796	0.04481836	8.7923498	0.043601241
237.21	8.561667	0.048680565	8.7197316	0.047377678	8.769718	0.046083872	8.7890893	0.044822491	8.798955	0.04360415
237.22	8.5667071	0.048681498	8.7257716	0.047380507	8.7758559	0.046088487	8.7953223	0.044826772	8.8052803	0.043607262
237.23	8.5714907	0.048682526	8.7315727	0.047383241	8.7817524	0.046093043	8.8012971	0.0448312	8.8113424	0.043610594
237.24	8.576121	0.048683627	8.7372309	0.047385921	8.7875058	0.046097556	8.8071177	0.044835718	8.8172464	0.043614073
237.25	8.580544	0.048684828	8.7426904	0.047388538	8.7930613	0.046102	8.8127243	0.044840361	8.8229298	0.043617777
237.26	8.584822	0.048686121	8.7480106	0.047391125	8.798481	0.046106384	8.8181829	0.044845092	8.8284583	0.043621668
237.27	8.5890047	0.048687466	8.7532279	0.047393697	8.8038013	0.046110718	8.8235327	0.044849889	8.8338721	0.043625709
237.28	8.5931095	0.048688846	8.7583538	0.04739626	8.8090343	0.046115006	8.8287866	0.044854743	8.8391842	0.043629893
237.29	8.5971527	0.048690216	8.7633751	0.047398821	8.8141671	0.046119233	8.8339301	0.044859662	8.8443772	0.043634266
237.3	8.6012715	0.048691347	8.7683435	0.047401359	8.8192436	0.046123417	8.8390108	0.044864617	8.8495008	0.043638772
237.31	8.6053575	0.048692462	8.7732572	0.047403848	8.8242561	0.046127548	8.8440193	0.044869611	8.8545445	0.043643429
237.32	8.6093848	0.048693652	8.7781284	0.047406317	8.8292236	0.046131631	8.8489762	0.044874632	8.8595291	0.043648219
237.33	8.6133839	0.048694843	8.7829642	0.047408762	8.8341519	0.046135679	8.8538892	0.044879664	8.8644649	0.043653093
237.34	8.6172685	0.048695875	8.7876112	0.047411161	8.8388886	0.046139657	8.8586042	0.044884691	8.8691942	0.043658067
237.35	8.6204898	0.048696816	8.7915958	0.047413413	8.8429578	0.046143492	8.8626445	0.044889636	8.8732387	0.043663064
237.36	8.6231123	0.048697748	8.7949727	0.047415556	8.8464243	0.046147184	8.8660781	0.044894485	8.8766683	0.04366806
237.37	8.6253117	0.048698661	8.7979038	0.047417592	8.8494449	0.046150753	8.8690629	0.04489925	8.8796432	0.043673051
237.38	8.6270637	0.048699696	8.8004172	0.047419542	8.8520508	0.046154195	8.8716314	0.044903922	8.8821963	0.043678029
237.39	8.6283606	0.0487009	8.8025029	0.047421434	8.8542394	0.046157495	8.873782	0.04490848	8.8843262	0.043682984
237.4	8.6294043	0.048702036	8.804247	0.04742328	8.8560938	0.046160669	8.8755991	0.044912929	8.8861186	0.043687908
237.41	8.6302199	0.048703147	8.8056933	0.047425085	8.8576544	0.04616372	8.8771244	0.044917259	8.887616	0.04369279
237.42	8.6308321	0.048704247	8.806905	0.047426862	8.8589839	0.046166694	8.87842	0.04492151	8.8888818	0.043697635
237.43	8.6307915	0.04870526	8.8074035	0.047428538	8.8596074	0.046169488	8.879013	0.044925573	8.8894409	0.043702363
237.44	8.6300374	0.048706122	8.8071165	0.047430097	8.8594522	0.046172104	8.8788312	0.044929446	8.889222	0.043706954
237.45	8.6286395	0.048706804	8.8060436	0.047431489	8.8585092	0.046174502	8.8778675	0.044933079	8.8882203	0.043711363
237.46	8.6268186	0.048707808	8.8046573	0.047432813	8.8572523	0.046176796	8.8765936	0.044936592	8.8869088	0.043715678
237.47	8.6232309	0.048710253	8.8021239	0.047434114	8.8548962	0.04617883	8.8742285	0.044939809	8.8845053	0.043719744
237.48	8.618889	0.048712247	8.7985055	0.047435452	8.8515095	0.04618064	8.8708443	0.044942744	8.8810834	0.043723559
237.49	8.613975	0.048713841	8.7940168	0.047436773	8.8472783	0.046182262	8.8666282	0.044945417	8.876832	0.043727132
237.5	8.6086048	0.048715066	8.7887949	0.047438038	8.8423196	0.046183713	8.8616976	0.044947834	8.8718697	0.043730461
237.51	8.6012144	0.048720243	8.7831719	0.047439591	8.8370301	0.046185055	8.8564498	0.044950032	8.8665955	0.043733571
237.52	8.5943812	0.048724781	8.7775131	0.04744166	8.831799	0.046186404	8.8512766	0.044952089	8.8614017	0.043736527
237.53	8.588068	0.048728633	8.7718465	0.04744416	8.8266135	0.046187825	8.8461704	0.044954017	8.8562811	0.043739321
237.54	8.5821392	0.048731936	8.7661956	0.047446931	8.8214591	0.046189336	8.8411144	0.044955849	8.8512164	0.043741977
237.55	8.5754472	0.048736585	8.7603	0.047449997	8.8160846	0.046190948	8.8358603	0.044957561	8.8459609	0.043744445
237.56	8.5683896	0.04874083	8.7537437	0.04745341	8.8101021	0.046192638	8.8300231	0.044959117	8.8401298	0.043746676
237.57	8.5612373	0.048744343	8.7466907	0.047457009	8.8036353	0.04619442	8.8237233	0.044960556	8.8338437	0.043748703
237.58	8.5540115	0.04874708	8.7391625	0.047460702	8.7966756	0.04619633	8.8169541	0.044961885	8.8270981	0.043750499
237.59	8.5469194	0.048749541	8.7316009	0.047464434	8.7896489	0.046198397	8.8101348	0.044963186	8.8203115	0.043752152
237.6	8.5407716	0.048752034	8.7249195	0.047468348	8.7834719	0.046200772	8.8041808	0.044964614	8.8144008	0.043753791
237.61	8.535721	0.048754079	8.7191317	0.0474724	8.7781496	0.046203482	8.7990961	0.044966216	8.8093708	0.04375545
237.62	8.5313849	0.048755806	8.7139784	0.047476492	8.7734218	0.046206469	8.7946166	0.044967987	8.8049554	0.043757139
237.63	8.5275443	0.048757155	8.7092262	0.047480558	8.7690495	0.046209683	8.7905009	0.044969903	8.8009133	0.043758837
237.64	8.5233474	0.048758049	8.7040656	0.047484396	8.7642111	0.046213006	8.7859216	0.044971884	8.7964165	0.043760454
237.65	8.5185369	0.048758493	8.6982227	0.04748791	8.7586284	0.046216348	8.7805954	0.044973881	8.7911805	0.043761951
237.66	8.513285	0.048758565	8.6918696	0.047491105	8.7524779	0.046219681	8.774696	0.044975901	8.7853778	0.043763357
237.67	8.5081722	0.048757571	8.6852265	0.047493932	8.7459865	0.046222993	8.7684499	0.044977965	8.7792354	0.043764696
237.68	8.5040113	0.048755552	8.6791974	0.047496322	8.740011	0.046226369	8.7627154	0.044980204	8.773614	0.043766111
237.69	8.5006084	0.048753633	8.6740373	0.047498314	8.7348204	0.046229808	8.7577602	0.044982659	8.7687816	0.043767662
237.7	8.4977837	0.048751806	8.6695765	0.047499971	8.7302653	0.046233255	8.7534292	0.044985306	8.7645815	0.043769351
237.71	8.4956555	0.048749478	8.6657046	0.047501324	8.7262462	0.046236672	8.7496206	0.044988125	8.7609102	0.04377118
237.72	8.4948713	0.048744957	8.6624783	0.047502076	8.72276	0.046240008	8.7463248	0.044991118	8.7577571	0.043773172
237.73	8.4943024	0.048740841	8.6598087	0.047502185	8.7197197	0.046243192	8.7434483	0.044994251	8.7550266	0.043775324
237.74	8.4938918	0.04873707	8.6575744	0.047501797	8.7170435	0.046246179	8.7409068	0.044997488	8.7526317	0.043777625
237.75	8.4936244	0.048733608	8.6557287	0.047500978	8.7147054	0.046248927	8.7386712	0.045000803	8.7505415	0.043780078
237.76	8.4943397	0.048729087	8.6545597	0.047499745	8.712995	0.046251438	8.7370328	0.045004214	8.7490481	0.043782733
237.77	8.495753	0.048724832	8.6543029	0.047498095	8.7121373	0.046253736	8.7362187	0.045007735	8.748379	0.043785622
237.78	8.4976219	0.048721071	8.6547949	0.047496146	8.7119943	0.046255803	8.7360892	0.045011327	8.7483914	0.043788727
237.79	8.4998795	0.048717761	8.6559511	0.047493966	8.7124996	0.046257606	8.7365735	0.045014959	8.749011	0.043792043
237.8	8.5027327	0.048714168	8.6576914	0.047491583	8.7135785	0.046259144	8.7375976	0.045018598	8.750161	0.043795553
237.81	8.5058707	0.048710873	8.659937	0.047488982	8.7151484	0.046260411	8.7390792	0.045022214	8.7517568	0.043799236
237.82	8.5091756	0.048708008	8.6626041	0.047486249	8.7171466	0.046261399	8.7409556	0.045025774	8.7537328	0.043803075
237.83	8.5126217	0.048705566	8.6656462	0.047483468	8.7195416	0.046262127	8.7431995	0.045029256	8.7560605	0.043807051
237.84	8.5163434	0.048703025	8.668989	0.047480624	8.7222567	0.046262599	8.7457353	0.045032637	8.7586627	0.043811138
237.85	8.5201732	0.048700775	8.6726166	0.047477735	8.7252788	0.046262818	8.7485522	0.045035891	8.7615269	0.04381532
237.86	8.5240397	0.048698883	8.6764692	0.047474844	8.7285556	0.046262804	8.7516013	0.045039007	8.7646041	0.043819572
237.87	8.5279292	0.048697343	8.680517	0.047472007	8.7320679	0.046262569	8.7548667	0.045041962	8.7678773	0.043823874
237.88	8.5320544	0.048695286	8.6846195	0.047469204	8.7356676	0.046262154	8.7582059	0.045044763	8.7712065	0.043828188
237.89	8.5358389	0.048692821	8.6883199	0.047466234	8.7388834	0.046261429	8.7611428	0.045047271	8.774104	0.043832425
237.9	8.5390914	0.048690634	8.6916492	0.047463151	8.74175	0.046260455	8.7637199	0.045049532	8.7766212	0.043836568
237.91	8.5418522	0.048688717	8.6946168	0.047459986	8.7442849	0.046259222	8.7659576	0.045051522	8.7787792	0.043840593
237.92	8.5440772	0.048687379	8.697271	0.047456792	8.7465457	0.046257727	8.767917	0.045053218	8.7806409	0.043844478
237.93	8.5460971	0.04868725	8.7001119	0.047453804	8.7490504	0.04625608	8.7701213	0.045054699	8.7827372	0.04384828
237.94	8.5484567	0.048687296	8.7032517	0.047451108	8.7519162	0.046254333	8.7726901	0.045055983	8.7851885	0.043852002
237.95	8.5510493	0.048687477	8.7066125	0.047448662	8.755049	0.046252534	8.7755314	0.045057102	8.787904	0.043855642
237.96	8.5537765	0.048687953	8.710175	0.047446473	8.7584283	0.046250705	8.7786263	0.045058055	8.7908645	0.043859189
237.97	8.5560606	0.048690057	8.7139011	0.047444706	8.7620493	0.046248877	8.781974	0.045058831	8.7940687	0.043862618
237.98	8.5585734	0.048692081	8.717739	0.047443427	8.765871	0.046247099	8.7855375	0.045059448	8.7974807	0.043865923
237.99	8.5612462	0.048694049	8.7216608	0.047442525	8.769838	0.046245403	8.7892629	0.045059943	8.8010492	0.043869116
238	8.5640378	0.048696028	8.7256632	0.047441998	8.7739415	0.046243824	8.7931452	0.045060322	8.8047697	0.043872183
238.01	8.5661327	0.048699865	8.7297019	0.047441978	8.7781663	0.046242402	8.7971723	0.045060599	8.808632	0.043875115
238.02	8.5684141	0.048703449	8.7337376	0.047442507	8.7824799	0.046241169	8.8013145	0.045060805	8.8126081	0.043877926
238.03	8.5708751	0.048706773	8.7377794	0.047443534	8.786872	0.046240182	8.8055662	0.045060959	8.8166949	0.043880604
238.04	8.5734425	0.048709957	8.7418283	0.047444948	8.7913195	0.046239439	8.8099027	0.045061091	8.8208691	0.043883171
238.05	8.5760415	0.048713151	8.7458818	0.047446719	8.7958118	0.046238959	8.8143138	0.045061224	8.8251223	0.04388563
238.06	8.5787609	0.04871615	8.7499387	0.047448867	8.8003447	0.046238806	8.8188	0.045061386	8.8294578	0.043887974
238.07	8.5815724	0.048718985	8.7540035	0.047451253	8.804901	0.046238921	8.8233361	0.045061595	8.8338507	0.043890235
238.08	8.5844673	0.048721677	8.7580772	0.047453871	8.8094781	0.046239324	8.8279203	0.045061873	8.8383004	0.043892417
238.09	8.5873	0.048724927	8.7623214	0.047456752	8.8142345	0.046240073	8.8327103	0.045062273	8.842967	0.043894548
238.1	8.5907464	0.048728287	8.7671681	0.047460012	8.8196131	0.04624122	8.8381419	0.045062879	8.848285	0.043896711
238.11	8.5948139	0.048731532	8.772563	0.047463606	8.8255509	0.04624277	8.8441528	0.045063709	8.8541921	0.043898924
238.12	8.5993888	0.048734668	8.7784244	0.047467468	8.8319588	0.046244711	8.8506527	0.045064778	8.8605988	0.0439012
238.13	8.6042316	0.048737693	8.7845433	0.047471542	8.8386256	0.046247017	8.8574313	0.04506608	8.867296	0.043903533
238.14	8.6089896	0.048740579	8.7905738	0.047475747	8.8452057	0.046249634	8.8641439	0.045067586	8.8739409	0.043905898
238.15	8.6134443	0.048743318	8.7963357	0.047480039	8.8515117	0.046252528	8.8706027	0.045069286	8.8803466	0.043908291
238.16	8.6177337	0.048745887	8.8017407	0.047484337	8.8574832	0.046255628	8.8767421	0.045071133	8.8864471	0.043910675
238.17	8.6217839	0.048748469	8.8070763	0.047488679	8.8633354	0.046258993	8.8827775	0.04507321	8.8924584	0.043913127
238.18	8.6256086	0.048751117	8.8121884	0.04749307	8.8689754	0.04626259	8.8886117	0.0450755	8.8982827	0.04391564
238.19	8.6293467	0.048753622	8.8171381	0.047497494	8.8744455	0.046266415	8.8942855	0.045078019	8.9039608	0.043918233
238.2	8.6330273	0.048756007	8.8219683	0.04750192	8.8797797	0.046270444	8.8998294	0.045080768	8.9095221	0.043920921
238.21	8.6366117	0.048758466	8.826738	0.047506351	8.885046	0.04627458	8.9053083	0.045083638	8.915025	0.043923662
238.22	8.6395805	0.048761916	8.8313655	0.047510883	8.8901796	0.046278937	8.9106588	0.045086781	8.9204131	0.043926537
238.23	8.6426182	0.048765101	8.8358841	0.047515548	8.8952233	0.046283471	8.9159234	0.045090141	8.9257252	0.043929533
238.24	8.645698	0.048768105	8.8399407	0.047633859	8.9001965	0.046288256	8.9211211	0.045093687	8.9309784	0.043932639
238.25	8.6488177	0.048770933	8.6285218	0.11258787	8.9005454	0.047664161	8.9261809	0.045118067	8.9361699	0.043936134
238.26	8.6509092	0.04877563	7.3997052	0.48184381	8.853975	0.06327537	8.9300229	0.045500346	8.941287	0.043947424
238.27	8.6531648	0.048779946	6.1056661	0.86234131	8.645715	0.12794838	8.9264033	0.048187761	8.9461328	0.044030875
238.28	8.6555679	0.048783918	5.3818272	1.0595219	8.2857664	0.2370852	8.9037515	0.056814905	8.9500019	0.044416158
238.29	8.6581021	0.04878758	4.9487793	1.1605444	7.8598724	0.36134753	8.8508943	0.074757431	8.951504	0.04555966
238.3	8.6590572	0.0487936	4.6863355	1.203371	7.4392354	0.47743689	8.7627044	0.10316734	8.9486187	0.048043425
238.31	8.6593095	0.048799616	4.5574605	1.1974944	7.0701021	0.57127382	8.639447	0.14124666	8.9386364	0.052616682
238.32	8.6593464	0.048804961	4.4838846	1.1653653	6.7621185	0.64122183	8.4911447	0.18542001	8.9200087	0.059799983
238.33	8.6592203	0.048809693	4.3979934	1.1285968	6.5021856	0.6920417	8.3280532	0.23213164	8.8913405	0.07003955
